"_time",host,service,"start_mode",status
"1515418764.443","host_14",wuauserv,Auto,Running
"1515419291.329","host_6",wuauserv,Manual,Stopped
"1515419506.316","host_4",wuauserv,Auto,Running
"1515419526.011","host_3",wuauserv,Manual,Stopped
"1515420007.521","host_5",wuauserv,Manual,Stopped
"1515420432.544","host_7",wuauserv,Manual,Stopped
"1515420488.456","host_2",wuauserv,Manual,Running
"1515420771.959","host_9",wuauserv,Auto,Running
"1515420852.786","host_10",wuauserv,Auto,Running
"1515421752.677","host_8",wuauserv,Auto,Running
"1515421775.266","host_1",wuauserv,Manual,Running
"1515421878.502","host_13",wuauserv,Manual,Stopped
"1515422155.455","host_12",wuauserv,Manual,Stopped
"1515422303.722","host_15",wuauserv,Manual,Running
"1515422327.874","host_11",wuauserv,Auto,Running
"1515422364.860","host_14",wuauserv,Auto,Running
"1515423106.786","host_4",wuauserv,Auto,Running
"1515423121.542","host_6",wuauserv,Manual,Stopped
"1515423610.961","host_5",wuauserv,Manual,Stopped
"1515423672.429","host_3",wuauserv,Manual,Stopped
"1515424032.837","host_7",wuauserv,Manual,Stopped
"1515424089.134","host_2",wuauserv,Manual,Running
"1515424372.534","host_9",wuauserv,Auto,Running
"1515425199.542","host_10",wuauserv,Auto,Running
"1515425353.142","host_8",wuauserv,Auto,Running
"1515425375.666","host_1",wuauserv,Manual,Running
"1515425769.748","host_13",wuauserv,Manual,Stopped
"1515425904.166","host_15",wuauserv,Manual,Running
"1515425965.245","host_14",wuauserv,Auto,Running
"1515426707.097","host_4",wuauserv,Auto,Running
"1515426830.668","host_12",wuauserv,Manual,Stopped
"1515427011.915","host_6",wuauserv,Manual,Stopped
"1515427223.652","host_5",wuauserv,Manual,Stopped
"1515427633.317","host_7",wuauserv,Manual,Stopped
"1515427639.543","host_3",wuauserv,Manual,Running
"1515427689.625","host_2",wuauserv,Manual,Running
"1515427972.757","host_9",wuauserv,Auto,Running
"1515428499.220","host_11",wuauserv,Auto,Running
"1515428953.424","host_8",wuauserv,Auto,Running
"1515428975.910","host_1",wuauserv,Manual,Running
"1515429134.592","host_10",wuauserv,Auto,Running
"1515429506.017","host_15",wuauserv,Manual,Running
"1515429565.853","host_14",wuauserv,Auto,Running
"1515430307.790","host_4",wuauserv,Auto,Running
"1515430763.043","host_13",wuauserv,Manual,Stopped
"1515430835.092","host_5",wuauserv,Manual,Stopped
"1515431119.232","host_6",wuauserv,Manual,Running
"1515431190.407","host_12",wuauserv,Manual,Stopped
"1515431236.750","host_7",wuauserv,Manual,Stopped
"1515431290.022","host_2",wuauserv,Manual,Running
"1515431559.890","host_3",wuauserv,Manual,Running
"1515431573.205","host_9",wuauserv,Auto,Running
"1515432185.591","host_11",wuauserv,Auto,Running
"1515432553.656","host_8",wuauserv,Auto,Running
"1515432576.325","host_1",wuauserv,Manual,Running
"1515432760.907","host_10",wuauserv,Auto,Running
"1515433106.179","host_15",wuauserv,Manual,Running
"1515433166.310","host_14",wuauserv,Auto,Running
"1515433908.489","host_4",wuauserv,Auto,Running
"1515434435.851","host_5",wuauserv,Manual,Stopped
"1515434839.340","host_7",wuauserv,Manual,Stopped
"1515434890.638","host_2",wuauserv,Manual,Running
"1515435173.506","host_9",wuauserv,Auto,Running
"1515435229.170","host_6",wuauserv,Manual,Running
"1515435724.527","host_3",wuauserv,Manual,Stopped
"1515436043.396","host_12",wuauserv,Manual,Stopped
"1515436153.906","host_8",wuauserv,Auto,Running
"1515436176.725","host_1",wuauserv,Manual,Running
"1515436706.514","host_15",wuauserv,Manual,Running
"1515436766.953","host_14",wuauserv,Auto,Running
"1515437068.522","host_10",wuauserv,Auto,Running
"1515437508.797","host_4",wuauserv,Auto,Running
"1515438037.172","host_5",wuauserv,Manual,Stopped
"1515438363.144","host_13",wuauserv,Manual,Stopped
"1515438439.604","host_7",wuauserv,Manual,Stopped
"1515438491.071","host_2",wuauserv,Manual,Running
"1515438773.986","host_9",wuauserv,Auto,Running
"1515438829.630","host_6",wuauserv,Manual,Running
"1515439559.648","host_11",wuauserv,Auto,Running
"1515439754.449","host_8",wuauserv,Auto,Running
"1515439777.286","host_1",wuauserv,Manual,Running
"1515439791.989","host_3",wuauserv,Manual,Stopped
"1515440307.083","host_15",wuauserv,Manual,Running
"1515440367.476","host_14",wuauserv,Auto,Running
"1515440668.700","host_10",wuauserv,Auto,Running
"1515440791.423","host_12",wuauserv,Manual,Stopped
"1515441641.019","host_5",wuauserv,Manual,Stopped
"1515442040.189","host_7",wuauserv,Manual,Running
"1515442091.672","host_2",wuauserv,Manual,Running
"1515442374.209","host_9",wuauserv,Auto,Running
"1515442796.994","host_6",wuauserv,Manual,Stopped
"1515443286.272","host_11",wuauserv,Auto,Running
"1515443344.641","host_13",wuauserv,Manual,Stopped
"1515443354.935","host_8",wuauserv,Auto,Running
"1515443377.939","host_1",wuauserv,Manual,Running
"1515443907.402","host_15",wuauserv,Manual,Running
"1515443968.028","host_14",wuauserv,Auto,Running
"1515443973.502","host_3",wuauserv,Manual,Running
"1515444609.734","host_10",wuauserv,Auto,Running
"1515445254.850","host_5",wuauserv,Manual,Running
"1515445640.544","host_7",wuauserv,Manual,Stopped
"1515445670.153","host_12",wuauserv,Manual,Stopped
"1515445692.194","host_2",wuauserv,Manual,Running
"1515445974.407","host_9",wuauserv,Auto,Running
"1515446785.532","host_6",wuauserv,Manual,Stopped
"1515446955.196","host_8",wuauserv,Auto,Running
"1515446978.136","host_1",wuauserv,Manual,Running
"1515447507.688","host_15",wuauserv,Manual,Running
"1515447568.572","host_14",wuauserv,Auto,Running
"1515448092.216","host_3",wuauserv,Manual,Stopped
"1515448276.160","host_10",wuauserv,Auto,Running
"1515448855.352","host_5",wuauserv,Manual,Stopped
"1515449240.790","host_7",wuauserv,Manual,Stopped
"1515449293.247","host_2",wuauserv,Manual,Running
"1515449574.864","host_9",wuauserv,Auto,Running
"1515450555.650","host_8",wuauserv,Auto,Running
"1515450578.801","host_1",wuauserv,Manual,Running
"1515451108.463","host_15",wuauserv,Manual,Running
"1515451168.793","host_14",wuauserv,Auto,Running
"1515451332.544","host_13",wuauserv,Manual,Stopped
"1515451336.411","host_6",wuauserv,Manual,Running
"1515451699.828","host_11",wuauserv,Auto,Running
"1515451889.824","host_10",wuauserv,Auto,Running
"1515452085.343","host_3",wuauserv,Manual,Running
"1515452459.511","host_5",wuauserv,Manual,Stopped
"1515452841.332","host_7",wuauserv,Manual,Running
"1515452843.795","host_12",wuauserv,Manual,Stopped
"1515452893.832","host_2",wuauserv,Manual,Running
"1515453175.174","host_9",wuauserv,Auto,Running
"1515454155.919","host_8",wuauserv,Auto,Running
"1515454179.029","host_1",wuauserv,Manual,Running
"1515454708.985","host_15",wuauserv,Manual,Running
"1515454769.165","host_14",wuauserv,Auto,Running
"1515455326.447","host_11",wuauserv,Auto,Running
"1515455388.532","host_6",wuauserv,Manual,Stopped
"1515455816.232","host_10",wuauserv,Auto,Running
"1515455891.263","host_3",wuauserv,Manual,Stopped
"1515456060.482","host_5",wuauserv,Manual,Stopped
"1515456441.657","host_7",wuauserv,Manual,Stopped
"1515456494.229","host_2",wuauserv,Manual,Running
"1515456775.406","host_9",wuauserv,Auto,Running
"1515457759.679","host_8",wuauserv,Auto,Running
"1515457779.304","host_1",wuauserv,Manual,Running
"1515458309.226","host_15",wuauserv,Manual,Running
"1515458369.499","host_14",wuauserv,Auto,Running
"1515458752.453","host_13",wuauserv,Manual,Stopped
"1515459073.133","host_11",wuauserv,Auto,Running
"1515459096.188","host_6",wuauserv,Manual,Stopped
"1515459442.609","host_10",wuauserv,Auto,Running
"1515459670.278","host_5",wuauserv,Manual,Stopped
"1515460031.134","host_3",wuauserv,Manual,Running
"1515460041.934","host_7",wuauserv,Manual,Stopped
"1515460094.470","host_2",wuauserv,Manual,Running
"1515460375.657","host_9",wuauserv,Auto,Running
"1515461360.129","host_8",wuauserv,Auto,Running
"1515461379.923","host_1",wuauserv,Manual,Running
"1515461909.623","host_15",wuauserv,Manual,Running
"1515461970.008","host_14",wuauserv,Auto,Running
"1515462426.911","host_12",wuauserv,Manual,Stopped
"1515463146.597","host_6",wuauserv,Manual,Stopped
"1515463271.530","host_5",wuauserv,Manual,Stopped
"1515463299.921","host_11",wuauserv,Auto,Running
"1515463409.237","host_10",wuauserv,Auto,Running
"1515463642.351","host_7",wuauserv,Manual,Stopped
"1515463695.398","host_2",wuauserv,Manual,Running
"1515463975.888","host_9",wuauserv,Auto,Running
"1515463977.950","host_3",wuauserv,Manual,Running
"1515464960.570","host_8",wuauserv,Auto,Running
"1515464980.323","host_1",wuauserv,Manual,Running
"1515465510.161","host_15",wuauserv,Manual,Running
"1515465570.442","host_14",wuauserv,Auto,Running
"1515466320.068","host_13",wuauserv,Manual,Stopped
"1515466874.174","host_5",wuauserv,Manual,Stopped
"1515466926.164","host_11",wuauserv,Auto,Running
"1515467043.520","host_12",wuauserv,Manual,Stopped
"1515467214.420","host_6",wuauserv,Manual,Running
"1515467242.645","host_7",wuauserv,Manual,Running
"1515467295.967","host_2",wuauserv,Manual,Running
"1515467355.911","host_10",wuauserv,Auto,Running
"1515467576.500","host_9",wuauserv,Auto,Running
"1515468025.177","host_3",wuauserv,Manual,Stopped
"1515468560.804","host_8",wuauserv,Auto,Running
"1515468580.754","host_1",wuauserv,Manual,Running
"1515469110.449","host_15",wuauserv,Manual,Running
"1515469171.107","host_14",wuauserv,Auto,Running
"1515470481.536","host_5",wuauserv,Manual,Stopped
"1515470572.331","host_11",wuauserv,Auto,Running
"1515470843.609","host_7",wuauserv,Manual,Stopped
"1515470876.904","host_13",wuauserv,Manual,Stopped
"1515470896.208","host_2",wuauserv,Manual,Running
"1515470956.481","host_10",wuauserv,Auto,Running
"1515471176.808","host_9",wuauserv,Auto,Running
"1515471824.335","host_6",wuauserv,Manual,Stopped
"1515472091.686","host_3",wuauserv,Manual,Stopped
"1515472161.160","host_8",wuauserv,Auto,Running
"1515472181.135","host_1",wuauserv,Manual,Running
"1515472194.535","host_12",wuauserv,Manual,Stopped
"1515472711.064","host_15",wuauserv,Manual,Running
"1515472771.632","host_14",wuauserv,Auto,Running
"1515474081.929","host_5",wuauserv,Manual,Stopped
"1515474218.513","host_11",wuauserv,Auto,Running
"1515474444.262","host_7",wuauserv,Manual,Stopped
"1515474496.459","host_2",wuauserv,Manual,Running
"1515474777.297","host_9",wuauserv,Auto,Running
"1515474781.479","host_13",wuauserv,Manual,Stopped
"1515475455.891","host_6",wuauserv,Manual,Stopped
"1515475625.936","host_10",wuauserv,Auto,Running
"1515475761.396","host_8",wuauserv,Auto,Running
"1515475781.779","host_1",wuauserv,Manual,Running
"1515476092.991","host_12",wuauserv,Manual,Stopped
"1515476166.351","host_3",wuauserv,Manual,Running
"1515476311.540","host_15",wuauserv,Manual,Running
"1515476371.896","host_14",wuauserv,Auto,Running
"1515477692.541","host_5",wuauserv,Manual,Stopped
"1515477844.820","host_11",wuauserv,Auto,Running
"1515478044.914","host_7",wuauserv,Manual,Stopped
"1515478097.106","host_2",wuauserv,Manual,Running
"1515478377.809","host_9",wuauserv,Auto,Running
"1515478636.553","host_13",wuauserv,Manual,Stopped
"1515479262.289","host_6",wuauserv,Manual,Stopped
"1515479312.510","host_10",wuauserv,Auto,Running
"1515479362.174","host_8",wuauserv,Auto,Running
"1515479381.991","host_1",wuauserv,Manual,Running
"1515479912.211","host_15",wuauserv,Manual,Running
"1515479972.310","host_14",wuauserv,Auto,Running
"1515480195.949","host_12",wuauserv,Manual,Stopped
"1515480712.535","host_3",wuauserv,Manual,Stopped
"1515481299.325","host_5",wuauserv,Manual,Stopped
"1515481645.411","host_7",wuauserv,Manual,Stopped
"1515481697.347","host_2",wuauserv,Manual,Running
"1515481978.297","host_9",wuauserv,Auto,Running
"1515482718.818","host_13",wuauserv,Manual,Stopped
"1515482975.785","host_8",wuauserv,Auto,Running
"1515482983.407","host_1",wuauserv,Manual,Running
"1515483329.349","host_6",wuauserv,Manual,Running
"1515483404.457","host_10",wuauserv,Auto,Running
"1515483433.700","host_11",wuauserv,Auto,Running
"1515483512.741","host_15",wuauserv,Manual,Running
"1515483572.633","host_14",wuauserv,Auto,Running
"1515484089.234","host_12",wuauserv,Manual,Stopped
"1515484899.656","host_5",wuauserv,Manual,Stopped
"1515485201.091","host_3",wuauserv,Manual,Running
"1515485246.426","host_7",wuauserv,Manual,Stopped
"1515485297.650","host_2",wuauserv,Manual,Running
"1515485591.731","host_9",wuauserv,Auto,Running
"1515486576.297","host_8",wuauserv,Auto,Running
"1515486583.885","host_1",wuauserv,Manual,Running
"1515487113.263","host_15",wuauserv,Manual,Running
"1515487119.916","host_11",wuauserv,Auto,Running
"1515487172.952","host_14",wuauserv,Auto,Running
"1515487439.530","host_13",wuauserv,Manual,Stopped
"1515487462.320","host_6",wuauserv,Manual,Stopped
"1515487811.414","host_10",wuauserv,Auto,Running
"1515488192.020","host_12",wuauserv,Manual,Stopped
"1515488508.721","host_5",wuauserv,Manual,Stopped
"1515488846.594","host_7",wuauserv,Manual,Stopped
"1515488898.000","host_2",wuauserv,Manual,Running
"1515489192.032","host_9",wuauserv,Auto,Running
"1515489627.427","host_3",wuauserv,Manual,Stopped
"1515490176.704","host_8",wuauserv,Auto,Running
"1515490184.785","host_1",wuauserv,Manual,Running
"1515490713.754","host_15",wuauserv,Manual,Running
"1515490773.262","host_14",wuauserv,Auto,Running
"1515491066.471","host_11",wuauserv,Auto,Running
"1515491229.652","host_6",wuauserv,Manual,Stopped
"1515491462.388","host_13",wuauserv,Manual,Stopped
"1515492109.161","host_5",wuauserv,Manual,Stopped
"1515492278.615","host_10",wuauserv,Auto,Running
"1515492380.276","host_12",wuauserv,Manual,Stopped
"1515492446.793","host_7",wuauserv,Manual,Stopped
"1515492498.413","host_2",wuauserv,Manual,Running
"1515492792.575","host_9",wuauserv,Auto,Running
"1515493776.919","host_8",wuauserv,Auto,Running
"1515493785.294","host_1",wuauserv,Manual,Running
"1515494314.401","host_15",wuauserv,Manual,Running
"1515494320.304","host_3",wuauserv,Manual,Running
"1515494373.867","host_14",wuauserv,Auto,Running
"1515494667.104","host_11",wuauserv,Auto,Running
"1515494996.063","host_6",wuauserv,Manual,Stopped
"1515495718.008","host_5",wuauserv,Manual,Stopped
"1515495742.187","host_13",wuauserv,Manual,Stopped
"1515496045.014","host_10",wuauserv,Auto,Running
"1515496047.257","host_7",wuauserv,Manual,Stopped
"1515496098.701","host_2",wuauserv,Manual,Running
"1515496393.219","host_9",wuauserv,Auto,Running
"1515496512.265","host_12",wuauserv,Manual,Stopped
"1515497377.375","host_8",wuauserv,Auto,Running
"1515497385.678","host_1",wuauserv,Manual,Running
"1515497915.033","host_15",wuauserv,Manual,Running
"1515497974.414","host_14",wuauserv,Auto,Running
"1515498267.504","host_11",wuauserv,Auto,Running
"1515498603.994","host_3",wuauserv,Manual,Stopped
"1515498763.898","host_6",wuauserv,Manual,Stopped
"1515499322.182","host_5",wuauserv,Manual,Stopped
"1515499647.644","host_7",wuauserv,Manual,Stopped
"1515499699.332","host_2",wuauserv,Manual,Running
"1515499734.037","host_13",wuauserv,Manual,Stopped
"1515499791.498","host_10",wuauserv,Auto,Running
"1515499993.497","host_9",wuauserv,Auto,Running
"1515500977.777","host_8",wuauserv,Auto,Running
"1515500987.703","host_1",wuauserv,Manual,Running
"1515501478.423","host_12",wuauserv,Manual,Stopped
"1515501516.039","host_15",wuauserv,Manual,Running
"1515501574.720","host_14",wuauserv,Auto,Running
"1515501954.141","host_11",wuauserv,Auto,Running
"1515502756.967","host_6",wuauserv,Manual,Stopped
"1515502895.949","host_3",wuauserv,Manual,Stopped
"1515502922.337","host_5",wuauserv,Manual,Stopped
"1515503248.140","host_7",wuauserv,Manual,Stopped
"1515503299.932","host_2",wuauserv,Manual,Running
"1515503593.782","host_9",wuauserv,Auto,Running
"1515503918.088","host_10",wuauserv,Auto,Running
"1515504133.755","host_13",wuauserv,Manual,Stopped
"1515504578.388","host_8",wuauserv,Auto,Running
"1515504588.506","host_1",wuauserv,Manual,Running
"1515505116.545","host_15",wuauserv,Manual,Running
"1515505175.362","host_14",wuauserv,Auto,Running
"1515505600.480","host_11",wuauserv,Auto,Running
"1515506448.919","host_6",wuauserv,Manual,Running
"1515506522.730","host_5",wuauserv,Manual,Stopped
"1515506848.311","host_7",wuauserv,Manual,Stopped
"1515506859.533","host_12",wuauserv,Manual,Running
"1515506900.077","host_2",wuauserv,Manual,Running
"1515507194.457","host_9",wuauserv,Auto,Running
"1515507322.847","host_3",wuauserv,Manual,Running
"1515507684.378","host_10",wuauserv,Auto,Running
"1515508178.651","host_8",wuauserv,Auto,Running
"1515508189.137","host_1",wuauserv,Manual,Running
"1515508717.489","host_15",wuauserv,Manual,Running
"1515508775.640","host_14",wuauserv,Auto,Running
"1515508845.858","host_13",wuauserv,Manual,Stopped
"1515510123.326","host_5",wuauserv,Manual,Running
"1515510369.167","host_11",wuauserv,Auto,Running
"1515510401.688","host_6",wuauserv,Manual,Running
"1515510448.791","host_7",wuauserv,Manual,Stopped
"1515510500.537","host_2",wuauserv,Manual,Running
"1515510525.893","host_12",wuauserv,Manual,Stopped
"1515510794.974","host_9",wuauserv,Auto,Running
"1515511402.560","host_3",wuauserv,Manual,Stopped
"1515511778.918","host_8",wuauserv,Auto,Running
"1515511789.521","host_1",wuauserv,Manual,Running
"1515512138.282","host_10",wuauserv,Auto,Running
"1515512317.933","host_15",wuauserv,Manual,Running
"1515512376.184","host_14",wuauserv,Auto,Running
"1515512700.010","host_13",wuauserv,Manual,Stopped
"1515513729.969","host_5",wuauserv,Manual,Stopped
"1515514049.208","host_7",wuauserv,Manual,Stopped
"1515514100.809","host_2",wuauserv,Manual,Running
"1515514395.497","host_9",wuauserv,Auto,Running
"1515514472.076","host_6",wuauserv,Manual,Stopped
"1515515382.460","host_8",wuauserv,Auto,Running
