Image,ParentImage,ParentProcessId,ProcessId,"_time",host,sha1
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,4940,"1470075449.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",592,4884,"1470075449.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3516,"1470075449.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4708,"1470075449.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2732,"1470075448.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\mcbuilder.exe","C:\Windows\System32\lpremove.exe",3684,1940,"1470075448.000",we8105desk,E95EDE19617155E39115D4457E37ADACA1AEE75B
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,3136,"1470075448.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,1876,"1470075448.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,5072,"1470075448.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\lpremove.exe","C:\Windows\System32\services.exe",592,3684,"1470075448.000",we8105desk,6BBA8EB7F665954DCCE33E0C0E4810B130E621F6
"C:\Windows\System32\conhost.exe","C:\Windows\System32\sc.exe",2056,1780,"1470075409.000",we1149srv,2C6B753628A3AA138AE52357F76AA4D5617D890E
"C:\Windows\System32\sc.exe","C:\Windows\System32\svchost.exe",724,2056,"1470075409.000",we1149srv,DBBA63CB28FC7F4E145E1DB05BBA9D7503FCA139
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1976,"1470075317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,976,"1470075315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2228,"1470075047.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1470075047.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,4600,"1470075029.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2508,"1470075028.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,4668,"1470075028.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,4780,"1470075028.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\Defrag.exe","C:\Windows\System32\services.exe",592,748,"1470075028.000",we8105desk,8DBF4ECAE1BBAD74C91FA37603353ECFDC47425E
"C:\Windows\System32\aitagent.exe","C:\Windows\System32\services.exe",592,4688,"1470075028.000",we8105desk,394F401FDD0B47AEE24B928785BE2C8F3A38EDBF
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\services.exe",592,4728,"1470075028.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3152,"1470074828.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,1368,"1470074766.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3500,"1470074717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2924,"1470074715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4608,"1470074580.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3824,"1470074117.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2108,"1470074115.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5096,"1470073865.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,972,"1470073517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,4056,"1470073515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4664,"1470073175.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4416,"1470073175.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,3968,"1470073012.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4624,"1470073012.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,5012,"1470072965.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3988,"1470072917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1292,"1470072915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4772,"1470072523.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4700,"1470072441.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2628,"1470072317.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1470072315.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4228,"1470072065.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4924,"1470071890.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,820,"1470071890.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,164,"1470071729.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,3844,"1470071729.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,80,"1470071717.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2500,"1470071715.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4712,"1470071713.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,2460,"1470071712.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,984,"1470071712.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,532,"1470071712.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",2404,4544,"1470071711.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4440,"1470071663.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4752,"1470071663.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4760,"1470071567.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,952,"1470071567.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4592,"1470071535.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3664,"1470071526.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4316,"1470071514.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,2296,"1470071514.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\taskhost.exe","C:\Windows\System32\services.exe",592,3216,"1470071511.000",we8105desk,61478D71931FB3E304BC341236AB0DB1D6C26E09
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,912,"1470071401.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4812,"1470071401.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4216,"1470071327.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4572,"1470071327.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4228,"1470071206.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,680,"1470071206.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1470071199.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3152,"1470071191.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3804,"1470071161.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3992,"1470071153.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2212,"1470071147.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3884,"1470071133.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4920,"1470071119.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2672,"1470071117.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1456,"1470071115.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,2228,"1470071103.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,5072,"1470071095.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,5068,"1470071093.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1136,"1470071073.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3968,"1470071073.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4952,"1470071071.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4412,"1470071071.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,1276,"1470070956.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",708,1280,"1470070956.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,4756,"1470070949.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\DeviceDisplayObjectProvider.exe","C:\Windows\System32\svchost.exe",708,3816,"1470070935.000",we8105desk,72E98687A8D28614E2131C300403C2822856E865
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4152,"1470070615.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4160,"1470070615.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe",4576,4520,"1470070614.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Program Files (x86)\Internet Explorer\iexplore.exe","C:\Windows\System32\rundll32.exe",4928,4576,"1470070611.000",we8105desk,1962888198AE972CBB999D0DC9C9EE5CBABF5E0D
"C:\Windows\System32\rundll32.exe","C:\Windows\explorer.exe",3496,4928,"1470070607.000",we8105desk,963B55ACC8C566876364716D5AAFA353995812A8
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,4860,"1470070606.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,4836,"1470070603.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3776,"1470070589.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3508,"1470070579.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,4888,"1470070571.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3216,"1470070569.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,1000,"1470070568.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,1044,"1470070517.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3740,"1470070515.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\slui.exe","C:\Windows\System32\svchost.exe",708,912,"1470070419.000",we8105desk,ED37FDB169BB539271C117D3E8A5F14FD8DF1C0D
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",708,4984,"1470070265.000",we8105desk,9F5A4796B58D8B104A1C0F5A63DAF0032B947966
"C:\Windows\System32\SearchFilterHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4544,"1470070182.000",we8105desk,904A3B130E3DB7CEA97F31CC40D64D9026FF6E41
"C:\Windows\System32\SearchProtocolHost.exe","C:\Windows\System32\SearchIndexer.exe",3280,4520,"1470070182.000",we8105desk,A8DCF7D63A8BB5ABEF8787775957A5BB6C0F3F77
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2032,"1470070164.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2024,"1470070164.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,3372,"1470070163.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\svchost.exe","C:\Windows\System32\services.exe",592,952,"1470070163.000",we8105desk,619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
"C:\Windows\System32\VSSVC.exe","C:\Windows\System32\services.exe",592,3836,"1470070163.000",we8105desk,1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,972,"1470070163.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3924,"1470070162.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3448,"1470070162.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,2372,"1470070161.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\QqJXZrBKCk72XzRgZs\AdapterTroubleshooter.exe","C:\Windows\SysWOW64\explorer.exe",3872,3904,"1470070143.000",we8105desk,B7202CF005748D0815A2F8B0BD1B2E681CB6C5E2
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1280,"1470070143.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3968,"1470070143.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\QqJXZrBKCk72XzRgZs\AdapterTroubleshooter.exe","C:\Windows\SysWOW64\explorer.exe",3872,1684,"1470070143.000",we8105desk,B7202CF005748D0815A2F8B0BD1B2E681CB6C5E2
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3216,"1470070143.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3448,"1470070143.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3852,"1470070143.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3912,"1470070143.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",928,3200,"1470070142.000",we8105desk,6E4E720DFC424A12383F0B8194E4477E3BC346DC
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,872,"1470070121.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,2860,"1470070101.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\cmd.exe","C:\Windows\SysWOW64\wscript.exe",3968,1476,"1470070101.000",we8105desk,EE8CBF12D87C4D388F09B4F69BED2E91682920B5
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,3228,"1470069917.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",512,2508,"1470069915.000",we1149srv,5A4C0E82FF95C9FB762D46A696EF9F1B68001C21
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3448,"1470069861.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3784,"1470069848.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3208,"1470069847.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,1368,"1470069834.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3372,"1470069834.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",544,1936,"1470069801.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,2352,"1470069797.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\System32\wbem\WMIADAP.exe","C:\Windows\System32\svchost.exe",928,2408,"1470069797.000",we8105desk,B3D339964BFEA63EC9E85EC73B246C4CC1D25F9A
"C:\Program Files\Common Files\Microsoft Shared\OfficeSoftwareProtectionPlatform\OSPPSVC.EXE","C:\Windows\System32\services.exe",592,1212,"1470069796.000",we8105desk,945D94FEF51E0DB76C2FD95EE22ED2767BE0FE0B
"C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE","C:\Windows\explorer.exe",3496,3756,"1470069792.000",we8105desk,6E35AE1D5B6F192109D7A752ACD939F5CA2B97A6
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,3372,"1470069792.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",708,1936,"1470069783.000",we8105desk,E977B87698C3E595D55827665E22FBF788DD3F9F
"C:\Windows\SysWOW64\dllhost.exe","C:\Windows\System32\svchost.exe",708,3680,"1470069783.000",we8105desk,ACE762C51DB1908C858C898D7E0F9B36F788D2D9
"C:\Windows\explorer.exe","C:\Windows\explorer.exe",3496,3508,"1470069782.000",we8105desk,4583DAF9442880204730FB2C8A060430640494B1
"C:\Windows\System32\audiodg.exe","C:\Windows\System32\svchost.exe",860,1108,"1470069736.000",we8105desk,F033FD30AACD0183BFC30861891A92B56AC2468B
"C:\Windows\System32\dwm.exe","C:\Windows\System32\winlogon.exe",1988,2408,"1470069419.000",we9041srv,2A9F711A601DB66788695BF6C8EFCF9C47632F84
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",1988,3692,"1470069419.000",we9041srv,00E95FD493D6169DB28A4DC736173EFC135F8391
"C:\Windows\System32\winlogon.exe","C:\Windows\System32\smss.exe",3076,1988,"1470069418.000",we9041srv,2E2F86C0FBB19E7DB1B7C6CD9F45934A567134E9
"C:\Windows\System32\csrss.exe","C:\Windows\System32\smss.exe",3076,1824,"1470069418.000",we9041srv,C79E4586989EBB8E8F8084B5EB49AFBFD243A625
"C:\Windows\System32\smss.exe","C:\Windows\System32\smss.exe",196,3076,"1470069418.000",we9041srv,D6F56CBF9D3EF411760AD68F9FCE9B5EB52D55C0
"C:\Windows\System32\choice.exe","C:\Windows\System32\cmd.exe",1208,1140,"1470069404.000",we8105desk,0EDCC10670D29E5CA59702FACEF13D8F3376AFC5
"C:\Windows\System32\conhost.exe","C:\Windows\System32\csrss.exe",440,2676,"1470069404.000",we8105desk,680DEC0F8907F4B8911FBE2AA5F2FD25425BE0B0
"C:\Windows\System32\cmd.exe","C:\Windows\tenable_mw_scan_142a90001fb65e0beb1751cc8c63edd0.exe",2028,1208,"1470069404.000",we8105desk,0F3C4FF28F354AEDE202D54E9D1C5529A3BF87D8
"C:\Windows\System32\dwm.exe","C:\Windows\System32\winlogon.exe",3904,1092,"1470069386.000",we1149srv,2A9F711A601DB66788695BF6C8EFCF9C47632F84
"C:\Windows\System32\LogonUI.exe","C:\Windows\System32\winlogon.exe",3904,3736,"1470069385.000",we1149srv,00E95FD493D6169DB28A4DC736173EFC135F8391
