"_time","file_name","size_of_file",user
"1534831918.000","file_47821",33985,chuck
"1534831927.000","file_41855",104782,chuck
"1534831927.000","file_7530",58917,chuck
"1534831929.000","file_22326",41458,chuck
"1534831934.000","file_1604",97587,chuck
"1534831936.000","file_35246",93962,chuck
"1534831949.000","file_39546",102293,chuck
"1534831956.000","file_4507",45502,chuck
"1534831959.000","file_44292",31465,chuck
"1534831961.000","file_49071",37029,chuck
"1534831962.000","file_25693",64680,chuck
"1534831971.000","file_39930",104281,chuck
"1534831974.000","file_4544",58740,chuck
"1534831980.000","file_37075",57169,chuck
"1534831982.000","file_45018",55098,chuck
"1534831984.000","file_23858",84404,chuck
"1534831990.000","file_20702",35890,chuck
"1534831992.000","file_16278",48856,chuck
"1534831995.000","file_17795",48067,chuck
"1534831999.000","file_26611",90534,chuck
"1534831999.000","file_21653",63593,chuck
"1534832009.000","file_30346",46581,chuck
"1534832009.000","file_43268",66564,chuck
"1534832011.000","file_4175",78507,chuck
"1534832019.000","file_42380",61926,chuck
"1534832021.000","file_22846",73647,chuck
"1534832021.000","file_4113",95726,chuck
"1534832031.000","file_23627",37200,chuck
"1534832040.000","file_35847",33990,chuck
"1534832042.000","file_11775",72502,chuck
"1534832053.000","file_8968",85349,chuck
"1534832061.000","file_46730",83122,chuck
"1534832063.000","file_38065",34458,chuck
"1534832072.000","file_10527",94783,chuck
"1534832073.000","file_5199",69967,chuck
"1534832076.000","file_34068",65740,chuck
"1534832080.000","file_31188",44268,chuck
"1534832080.000","file_26046",75937,chuck
"1534832082.000","file_45870",45290,chuck
"1534832082.000","file_34309",53955,chuck
"1534832084.000","file_39918",40702,chuck
"1534832089.000","file_39817",66814,chuck
"1534832089.000","file_44967",75058,chuck
"1534832091.000","file_41904",32233,chuck
"1534832091.000","file_44322",38327,chuck
"1534832098.000","file_38427",47973,chuck
"1534832099.000","file_49325",84736,chuck
"1534832100.000","file_1049",92322,chuck
"1534832103.000","file_5330",92579,chuck
"1534832109.000","file_23370",53306,chuck
"1534832123.000","file_41289",74700,chuck
"1534832125.000","file_31894",89041,chuck
"1534832126.000","file_11458",76085,chuck
"1534832133.000","file_4512",44051,chuck
"1534832133.000","file_7182",95224,chuck
"1534832143.000","file_2758",81469,chuck
"1534832148.000","file_10380",59829,chuck
"1534832153.000","file_13514",70857,chuck
"1534832163.000","file_15487",64225,chuck
"1534832168.000","file_3604",58537,chuck
"1534832173.000","file_12244",101204,chuck
"1534832175.000","file_25035",56641,chuck
"1534832177.000","file_14083",67402,chuck
"1534832181.000","file_24254",49578,chuck
"1534832191.000","file_10524",69557,chuck
"1534832192.000","file_35380",100857,chuck
"1534832204.000","file_15990",62710,chuck
"1534832212.000","file_8571",61171,chuck
"1534832218.000","file_16121",94142,chuck
"1534832218.000","file_40416",74649,chuck
"1534832222.000","file_40712",53220,chuck
"1534832239.000","file_11583",97163,chuck
"1534832241.000","file_23398",74942,chuck
"1534832246.000","file_40141",62020,chuck
"1534832249.000","file_8197",64404,chuck
"1534832249.000","file_20416",79285,chuck
"1534832251.000","file_33539",62212,chuck
"1534832256.000","file_40839",47229,chuck
"1534832258.000","file_44416",33136,chuck
"1534832266.000","file_6556",70091,chuck
"1534832266.000","file_39484",57706,chuck
"1534832268.000","file_8373",33723,chuck
"1534832268.000","file_12593",35662,chuck
"1534832278.000","file_5005",53003,chuck
"1534832280.000","file_28640",38673,chuck
"1534832287.000","file_29335",38440,chuck
"1534832288.000","file_35952",40600,chuck
"1534832290.000","file_10969",75738,chuck
"1534832295.000","file_35277",94620,chuck
"1534832312.000","file_25469",99777,chuck
"1534832322.000","file_18322",104730,chuck
"1534832322.000","file_17592",53153,chuck
"1534832326.000","file_28716",66993,chuck
"1534832331.000","file_24962",65709,chuck
"1534832335.000","file_48124",52241,chuck
"1534832344.000","file_25994",81738,chuck
"1534832344.000","file_10993",80700,chuck
"1534832346.000","file_2678",93742,chuck
"1534832349.000","file_39917",54316,chuck
"1534832354.000","file_24964",101700,chuck
"1534832354.000","file_39188",56766,chuck
"1534832356.000","file_14954",63252,chuck
"1534832359.000","file_1663",99987,chuck
"1534832364.000","file_9347",57180,chuck
"1534832364.000","file_40468",85977,chuck
"1534832374.000","file_33939",58561,chuck
"1534832375.000","file_16622",102619,chuck
"1534832376.000","file_41315",55000,chuck
"1534832386.000","file_48569",86817,chuck
"1534832388.000","file_31360",76360,chuck
"1534832388.000","file_42045",42889,chuck
"1534832406.000","file_46692",41136,chuck
"1534832415.000","file_43873",34114,chuck
"1534832417.000","file_24112",74271,chuck
"1534832418.000","file_9296",50903,chuck
"1534832427.000","file_17401",83889,chuck
"1534832428.000","file_35381",31261,chuck
"1534832447.000","file_38736",37239,chuck
"1534832447.000","file_13963",101259,chuck
"1534832466.000","file_4408",52187,chuck
"1534832468.000","file_23436",61677,chuck
"1534832469.000","file_19904",32966,chuck
"1534832478.000","file_9064",76001,chuck
"1534832480.000","file_11694",47153,chuck
"1534832485.000","file_24414",82180,chuck
"1534832487.000","file_22141",73044,chuck
"1534832489.000","file_38228",91499,chuck
"1534832493.000","file_47334",52656,chuck
"1534832494.000","file_40720",102906,chuck
"1534832496.000","file_28850",37187,chuck
"1534832507.000","file_10782",63721,chuck
"1534832518.000","file_37919",101114,chuck
"1534832528.000","file_24993",88709,chuck
"1534832528.000","file_12777",56448,chuck
"1534832535.000","file_7720",34445,chuck
"1534832549.000","file_36412",101319,chuck
"1534832554.000","file_34060",88275,chuck
"1534832559.000","file_23884",30892,chuck
"1534832559.000","file_7124",77951,chuck
"1534832561.000","file_15807",102638,chuck
"1534832572.000","file_12444",46903,chuck
"1534832581.000","file_37635",39925,chuck
"1534832584.000","file_46933",55308,chuck
"1534832585.000","file_17004",55854,chuck
"1534832593.000","file_4723",54288,chuck
"1534832601.000","file_39694",75105,chuck
"1534832604.000","file_2498",79858,chuck
"1534832604.000","file_15478",95203,chuck
"1534832606.000","file_3408",76153,chuck
"1534832614.000","file_12130",35160,chuck
"1534832616.000","file_14324",91058,chuck
"1534832621.000","file_16606",65775,chuck
"1534832623.000","file_47270",57696,chuck
"1534832623.000","file_16256",86927,chuck
"1534832634.000","file_27864",63443,chuck
"1534832640.000","file_9277",60293,chuck
"1534832644.000","file_5344",76734,chuck
"1534832644.000","file_30107",44437,chuck
"1534832675.000","file_5408",97415,chuck
"1534832677.000","file_37468",64480,chuck
"1534832680.000","file_44830",45004,chuck
"1534832684.000","file_19432",90825,chuck
"1534832689.000","file_16716",45955,chuck
"1534832693.000","file_34535",39681,chuck
"1534832693.000","file_43375",81880,chuck
"1534832695.000","file_35562",97475,chuck
"1534832698.000","file_29441",57045,chuck
"1534832699.000","file_10361",32968,chuck
"1534832706.000","file_10328",68916,chuck
"1534832717.000","file_45880",98473,chuck
"1534832717.000","file_39196",51019,chuck
"1534832719.000","file_19354",68853,chuck
"1534832729.000","file_20996",32012,chuck
"1534832737.000","file_49917",79445,chuck
"1534832737.000","file_25201",85651,chuck
"1534832739.000","file_30654",42890,chuck
"1534832739.000","file_32277",31877,chuck
"1534832742.000","file_8376",37107,chuck
"1534832746.000","file_43225",101932,chuck
"1534832749.000","file_16512",44949,chuck
"1534832749.000","file_14274",43335,chuck
"1534832758.000","file_3857",92848,chuck
"1534832758.000","file_49219",100983,chuck
"1534832761.000","file_30218",102110,chuck
"1534832770.000","file_34643",87811,chuck
"1534832770.000","file_33290",47059,chuck
"1534832772.000","file_8905",59161,chuck
"1534832777.000","file_18413",86285,chuck
"1534832789.000","file_48058",68998,chuck
"1534832791.000","file_17486",86266,chuck
"1534832794.000","file_2072",31485,chuck
"1534832799.000","file_35321",74166,chuck
"1534832799.000","file_29467",68099,chuck
"1534832801.000","file_41081",97068,chuck
"1534832801.000","file_49597",42195,chuck
"1534832803.000","file_11170",81371,chuck
"1534832808.000","file_13945",72340,chuck
"1534832810.000","file_40041",37101,chuck
"1534832818.000","file_26879",48131,chuck
"1534832822.000","file_21419",47273,chuck
"1534832829.000","file_24308",60773,chuck
"1534832831.000","file_15942",75502,chuck
"1534832834.000","file_23441",94350,chuck
"1534832839.000","file_34429",98419,chuck
"1534832840.000","file_45988",52349,chuck
"1534832843.000","file_33366",97550,chuck
"1534832852.000","file_42032",35432,chuck
"1534832855.000","file_6239",65855,chuck
"1534832856.000","file_12502",85319,chuck
"1534832864.000","file_37881",54308,chuck
"1534832866.000","file_19008",104350,chuck
"1534832867.000","file_40584",66145,chuck
"1534832878.000","file_34440",64254,chuck
"1534832883.000","file_12204",95028,chuck
"1534832888.000","file_42924",35634,chuck
"1534832890.000","file_1701",40145,chuck
"1534832892.000","file_9135",83646,chuck
"1534832897.000","file_2280",46978,chuck
"1534832898.000","file_22330",33337,chuck
"1534832903.000","file_29268",32709,chuck
"1534832908.000","file_46919",76229,chuck
"1534832908.000","file_26967",60833,chuck
"1534832911.000","file_46010",41536,chuck
"1534832919.000","file_25423",72476,chuck
"1534832919.000","file_44546",34694,chuck
"1534832920.000","file_10720",81973,chuck
"1534832921.000","file_34442",91575,chuck
"1534832922.000","file_46381",36948,chuck
"1534832931.000","file_5732",31126,chuck
"1534832933.000","file_19059",90946,chuck
"1534832935.000","file_7498",63964,chuck
"1534832944.000","file_31864",67996,chuck
"1534832944.000","file_42262",70530,chuck
"1534832946.000","file_47669",100380,chuck
"1534832948.000","file_27706",98800,chuck
"1534832951.000","file_43860",44317,chuck
"1534832952.000","file_37564",98370,chuck
"1534832959.000","file_43771",69012,chuck
"1534832964.000","file_9153",66968,chuck
"1534832966.000","file_45516",72399,chuck
"1534832967.000","file_17326",32367,chuck
"1534832975.000","file_12707",63041,chuck
"1534832977.000","file_27842",85283,chuck
"1534832980.000","file_1733",90257,chuck
"1534832985.000","file_49963",89468,chuck
"1534832988.000","file_37431",68138,chuck
"1534832989.000","file_18066",55776,chuck
"1534832999.000","file_35947",51586,chuck
"1534833006.000","file_4857",63628,chuck
"1534833009.000","file_13089",67833,chuck
"1534833009.000","file_24133",85801,chuck
"1534833012.000","file_24299",74880,chuck
"1534833019.000","file_35454",33430,chuck
"1534833019.000","file_41912",83547,chuck
"1534833021.000","file_42620",83788,chuck
"1534833029.000","file_24843",75488,chuck
"1534833031.000","file_8497",59399,chuck
"1534833036.000","file_45718",52852,chuck
"1534833036.000","file_48258",90755,chuck
"1534833039.000","file_3745",45464,chuck
"1534833039.000","file_9867",73064,chuck
"1534833049.000","file_8495",58839,chuck
"1534833061.000","file_18212",90161,chuck
"1534833063.000","file_27274",59587,chuck
"1534833068.000","file_37000",95167,chuck
"1534833068.000","file_7912",58224,chuck
"1534833074.000","file_42286",34820,chuck
"1534833078.000","file_18673",40399,chuck
"1534833081.000","file_20283",94583,chuck
"1534833084.000","file_8276",38624,chuck
"1534833088.000","file_28607",52110,chuck
"1534833093.000","file_23929",51746,chuck
"1534833098.000","file_43249",44076,chuck
"1534833109.000","file_35623",72731,chuck
"1534833113.000","file_5445",76490,chuck
"1534833117.000","file_704",84690,chuck
"1534833118.000","file_30486",57882,chuck
"1534833120.000","file_31774",76060,chuck
"1534833132.000","file_8848",100734,chuck
"1534833141.000","file_22980",105292,chuck
"1534833141.000","file_32163",57872,chuck
"1534833146.000","file_45991",98027,chuck
"1534833151.000","file_33785",97454,chuck
"1534833151.000","file_13901",79120,chuck
"1534833156.000","file_33336",44967,chuck
"1534833162.000","file_1298",38160,chuck
"1534833162.000","file_34789",52898,chuck
"1534833164.000","file_34776",61356,chuck
"1534833172.000","file_6440",92750,chuck
"1534833174.000","file_47119",104456,chuck
"1534833176.000","file_46433",42598,chuck
"1534833184.000","file_25991",47225,chuck
"1534833186.000","file_38950",55224,chuck
"1534833191.000","file_46271",82704,chuck
"1534833196.000","file_45305",67648,chuck
"1534833202.000","file_48093",101657,chuck
"1534833204.000","file_47384",69449,chuck
"1534833214.000","file_26415",45257,chuck
"1534833214.000","file_32146",71529,chuck
"1534833219.000","file_22166",93003,chuck
"1534833225.000","file_34551",90796,chuck
"1534833227.000","file_7085",54899,chuck
"1534833227.000","file_494",92607,chuck
"1534833229.000","file_43285",40857,chuck
"1534833235.000","file_8043",77989,chuck
"1534833238.000","file_13652",34276,chuck
"1534833249.000","file_32492",65285,chuck
"1534833254.000","file_37150",77159,chuck
"1534833254.000","file_46102",103523,chuck
"1534833259.000","file_26361",88098,chuck
"1534833267.000","file_30441",96657,chuck
"1534833268.000","file_21331",74272,chuck
"1534833274.000","file_5805",40443,chuck
"1534833278.000","file_22988",89232,chuck
"1534833283.000","file_25919",59241,chuck
"1534833286.000","file_1299",90597,chuck
"1534833296.000","file_12431",66602,chuck
"1534833296.000","file_28707",77310,chuck
"1534833298.000","file_31302",99671,chuck
"1534833298.000","file_10453",103740,chuck
"1534833307.000","file_7024",90368,chuck
"1534833309.000","file_15665",76164,chuck
"1534833316.000","file_1057",85808,chuck
"1534833316.000","file_39235",69372,chuck
"1534833319.000","file_22268",103373,chuck
"1534833321.000","file_15283",74792,chuck
"1534833326.000","file_4128",67069,chuck
"1534833331.000","file_35974",37535,chuck
"1534833336.000","file_18846",35505,chuck
"1534833338.000","file_17125",51352,chuck
"1534833339.000","file_9665",41006,bob
"1534833346.000","file_29906",48653,chuck
"1534833348.000","file_40675",48367,chuck
"1534833349.000","file_884",54551,chuck
"1534833356.000","file_24724",57847,chuck
"1534833361.000","file_46302",68768,chuck
"1534833370.000","file_40788",58675,chuck
"1534833370.000","file_7297",51020,chuck
"1534833372.000","file_26835",47084,chuck
"1534833372.000","file_48015",95149,chuck
"1534833374.000","file_37560",92788,chuck
"1534833379.000","file_19308",91549,chuck
"1534833384.000","file_46899",33335,chuck
"1534833389.000","file_21248",51411,chuck
"1534833389.000","file_30822",87868,chuck
"1534833391.000","file_18889",74031,chuck
"1534833391.000","file_16337",34583,chuck
"1534833398.000","file_46990",90631,chuck
"1534833399.000","file_9118",91040,chuck
"1534833403.000","file_4556",87823,chuck
"1534833419.000","file_29317",93956,chuck
"1534833424.000","file_2187",104236,chuck
"1534833428.000","file_46389",80318,chuck
"1534833428.000","file_31523",94388,chuck
"1534833431.000","file_23697",60376,chuck
"1534833439.000","file_19194",102917,chuck
"1534833439.000","file_11883",48853,chuck
"1534833442.000","file_27699",79073,chuck
"1534833453.000","file_37500",74194,chuck
"1534833454.000","file_19350",41776,chuck
"1534833456.000","file_16123",103174,chuck
"1534833459.000","file_42852",66284,chuck
"1534833463.000","file_30682",93745,chuck
"1534833466.000","file_3819",57334,chuck
"1534833474.000","file_44212",59443,chuck
"1534833474.000","file_42638",72555,chuck
"1534833476.000","file_49431",98169,chuck
"1534833483.000","file_15610",66083,chuck
"1534833489.000","file_46679",48604,chuck
"1534833493.000","file_39960",86897,chuck
"1534833496.000","file_15595",75012,chuck
"1534833496.000","file_289",41664,chuck
"1534833498.000","file_5351",88254,chuck
"1534833503.000","file_7711",76680,chuck
"1534833508.000","file_2654",89044,chuck
"1534833512.000","file_20128",62516,chuck
"1534833512.000","file_44286",80218,chuck
"1534833514.000","file_46572",36994,chuck
"1534833514.000","file_7984",69241,chuck
"1534833527.000","file_38311",69652,chuck
"1534833529.000","file_28841",61142,chuck
"1534833529.000","file_26033",68446,chuck
"1534833531.000","file_37050",38200,chuck
"1534833536.000","file_21256",48988,chuck
"1534833539.000","file_38269",40976,chuck
"1534833540.000","file_13164",64441,chuck
"1534833545.000","file_2935",102422,chuck
"1534833547.000","file_27805",94317,chuck
"1534833555.000","file_7200",62791,chuck
"1534833558.000","file_25724",74631,chuck
"1534833561.000","file_21727",92759,chuck
"1534833570.000","file_36533",54365,chuck
"1534833570.000","file_46549",49985,chuck
"1534833577.000","file_16236",92636,chuck
"1534833579.000","file_42395",46172,chuck
"1534833588.000","file_8136",87853,chuck
"1534833588.000","file_47977",42580,chuck
"1534833590.000","file_20182",48470,chuck
"1534833618.000","file_48952",31445,chuck
"1534833623.000","file_45142",81911,chuck
"1534833628.000","file_46752",75219,chuck
"1534833628.000","file_38436",43872,chuck
"1534833630.000","file_18080",46704,chuck
"1534833630.000","file_7833",101497,chuck
"1534833638.000","file_24507",78315,chuck
"1534833643.000","file_12261",31801,chuck
"1534833648.000","file_49244",60687,chuck
"1534833648.000","file_44283",92194,chuck
"1534833649.000","file_39594",99555,chuck
"1534833650.000","file_11723",64358,chuck
"1534833657.000","file_11681",76169,chuck
"1534833663.000","file_13156",66767,chuck
"1534833668.000","file_23576",39797,chuck
"1534833669.000","file_11915",75445,chuck
"1534833670.000","file_27932",67394,chuck
"1534833670.000","file_17141",101608,chuck
"1534833672.000","file_18093",48279,chuck
"1534833680.000","file_46693",51658,chuck
"1534833690.000","file_1747",86484,chuck
"1534833690.000","file_48655",37520,chuck
"1534833692.000","file_31217",85013,chuck
"1534833704.000","file_24826",40176,chuck
"1534833709.000","file_3728",86137,chuck
"1534833712.000","file_24051",103981,chuck
"1534833713.000","file_37781",48437,chuck
"1534833718.000","file_23542",88515,chuck
"1534833722.000","file_1725",99787,chuck
"1534833727.000","file_26021",93042,chuck
"1534833729.000","file_22914",81125,chuck
"1534833729.000","file_26908",76335,chuck
"1534833738.000","file_15735",79563,chuck
"1534833739.000","file_34696",91261,chuck
"1534833743.000","file_36880",51041,chuck
"1534833748.000","file_48077",67112,chuck
"1534833748.000","file_35326",37885,chuck
"1534833759.000","file_30250",98447,chuck
"1534833761.000","file_29503",104757,chuck
"1534833762.000","file_36393",72429,chuck
"1534833774.000","file_24054",75045,chuck
"1534833777.000","file_43404",33845,chuck
"1534833782.000","file_28626",48098,chuck
"1534833784.000","file_6476",65893,chuck
"1534833784.000","file_31905",50987,chuck
"1534833792.000","file_6059",30538,chuck
"1534833803.000","file_7822",43130,chuck
"1534833803.000","file_11815",66858,chuck
"1534833814.000","file_7826",40233,chuck
"1534833817.000","file_20398",59401,chuck
"1534833824.000","file_3302",50605,chuck
"1534833833.000","file_36235",62432,chuck
"1534833837.000","file_48048",79486,chuck
"1534833843.000","file_35945",75914,chuck
"1534833845.000","file_25237",92415,chuck
"1534833845.000","file_11833",35967,chuck
"1534833846.000","file_33383",36032,chuck
"1534833847.000","file_42135",37831,chuck
"1534833857.000","file_39815",61854,chuck
"1534833857.000","file_48482",48804,chuck
"1534833859.000","file_11253",101170,chuck
"1534833868.000","file_26180",102194,chuck
"1534833878.000","file_981",88253,chuck
"1534833878.000","file_797",67649,chuck
"1534833887.000","file_43090",46590,chuck
"1534833888.000","file_21842",58683,chuck
"1534833889.000","file_37341",69178,chuck
"1534833890.000","file_9971",57793,chuck
"1534833909.000","file_9018",37339,chuck
"1534833912.000","file_18575",92261,chuck
"1534833918.000","file_11841",104117,chuck
"1534833929.000","file_28222",66801,chuck
"1534833943.000","file_16396",53144,chuck
"1534833952.000","file_45203",88934,chuck
"1534833960.000","file_40647",88385,chuck
"1534833962.000","file_32771",34795,chuck
"1534833973.000","file_30821",64154,chuck
"1534833980.000","file_23726",105213,chuck
"1534833983.000","file_18288",88451,chuck
"1534833993.000","file_33811",52509,chuck
"1534833994.000","file_29716",72968,chuck
"1534833999.000","file_32689",59221,chuck
"1534834005.000","file_28290",104705,chuck
"1534834078.000","file_9476",93385,chuck
"1534834082.000","file_7727",83587,chuck
"1534834087.000","file_5350",39741,chuck
"1534834089.000","file_35712",31700,chuck
"1534834089.000","file_15989",73398,chuck
"1534834096.000","file_23195",89997,chuck
"1534834098.000","file_16509",58646,chuck
"1534834098.000","file_18225",101103,chuck
"1534834110.000","file_32890",41008,chuck
"1534834123.000","file_27579",92236,chuck
"1534834128.000","file_19631",61670,chuck
"1534834130.000","file_22429",79160,chuck
"1534834130.000","file_7029",84076,chuck
"1534834137.000","file_30553",101030,chuck
"1534834140.000","file_13629",93512,chuck
"1534834142.000","file_28331",62278,chuck
"1534834147.000","file_37677",92246,chuck
"1534834149.000","file_10143",101156,chuck
"1534834149.000","file_13644",83659,chuck
"1534834151.000","file_17753",36307,chuck
"1534834156.000","file_2232",52046,chuck
"1534834178.000","file_18496",76986,chuck
"1534834179.000","file_11461",38991,chuck
"1534834181.000","file_49114",86522,chuck
"1534834186.000","file_28067",47820,chuck
"1534834188.000","file_6088",105068,chuck
"1534834189.000","file_18414",39602,chuck
"1534834191.000","file_12979",69173,chuck
"1534834198.000","file_27044",70304,chuck
"1534834206.000","file_10200",77242,chuck
"1534834208.000","file_21220",69123,chuck
"1534834208.000","file_44645",79654,chuck
"1534834212.000","file_26247",39791,chuck
"1534834218.000","file_36860",98247,chuck
"1534834218.000","file_13363",51794,chuck
"1534834223.000","file_36867",78736,chuck
"1534834227.000","file_20982",55794,chuck
"1534834228.000","file_11198",34729,chuck
"1534834229.000","file_17359",73896,chuck
"1534834229.000","file_29291",44702,chuck
"1534834239.000","file_41242",97137,chuck
"1534834240.000","file_5481",65938,chuck
"1534834241.000","file_33791",36526,chuck
"1534834251.000","file_3263",51731,chuck
"1534834268.000","file_2046",67586,chuck
"1534834272.000","file_4548",82315,chuck
"1534834283.000","file_25929",33404,chuck
"1534834293.000","file_32388",74992,chuck
"1534834299.000","file_28614",82870,chuck
"1534834299.000","file_45696",54037,chuck
"1534834301.000","file_21059",59729,chuck
"1534834303.000","file_47296",74480,chuck
"1534834308.000","file_49602",33246,chuck
"1534834310.000","file_13632",91226,chuck
"1534834310.000","file_23067",62497,chuck
"1534834312.000","file_48117",66201,chuck
"1534834320.000","file_9526",56680,chuck
"1534834320.000","file_4715",46325,chuck
"1534834322.000","file_30261",31614,chuck
"1534834326.000","file_46872",52131,chuck
"1534834329.000","file_31293",49037,chuck
"1534834329.000","file_7723",87266,chuck
"1534834338.000","file_18540",51380,chuck
"1534834339.000","file_48361",79950,chuck
"1534834342.000","file_20870",77809,chuck
"1534834347.000","file_5143",55122,chuck
"1534834347.000","file_1668",99302,chuck
"1534834350.000","file_48242",44421,chuck
"1534834352.000","file_10632",82396,chuck
"1534834357.000","file_48067",39195,chuck
"1534834359.000","file_31902",56427,chuck
"1534834369.000","file_5276",57363,chuck
"1534834374.000","file_40184",103009,chuck
"1534834379.000","file_33128",72835,chuck
"1534834381.000","file_48693",33961,chuck
"1534834389.000","file_15529",74896,chuck
"1534834391.000","file_31030",34031,chuck
"1534834393.000","file_40501",75381,chuck
"1534834399.000","file_48448",100478,chuck
"1534834401.000","file_2795",101555,chuck
"1534834401.000","file_24735",41898,chuck
"1534834404.000","file_20247",59804,chuck
"1534834408.000","file_1952",93417,chuck
"1534834411.000","file_47151",56032,chuck
"1534834413.000","file_46617",58796,chuck
"1534834419.000","file_38132",49298,chuck
"1534834419.000","file_6354",36240,chuck
"1534834421.000","file_38925",42049,chuck
"1534834421.000","file_22013",100454,chuck
"1534834423.000","file_36902",63239,chuck
"1534834428.000","file_3970",67281,chuck
"1534834430.000","file_3236",68963,chuck
"1534834434.000","file_35175",88309,chuck
"1534834438.000","file_37531",42120,chuck
"1534834440.000","file_16478",69796,chuck
"1534834444.000","file_41224",35029,chuck
"1534834450.000","file_40863",46174,chuck
"1534834450.000","file_422",52953,chuck
"1534834452.000","file_49827",80224,chuck
"1534834452.000","file_26709",34740,chuck
"1534834454.000","file_46385",76980,chuck
"1534834458.000","file_15070",73151,chuck
"1534834458.000","file_16103",61785,chuck
"1534834468.000","file_24840",62676,chuck
"1534834468.000","file_7975",76093492,chuck
"1534834478.000","file_29340",89446,chuck
"1534834478.000","file_43962",49251,chuck
"1534834481.000","file_13878",48880,chuck
"1534834484.000","file_11533",75073,chuck
"1534834489.000","file_6224",104048,chuck
"1534834489.000","file_25519",39863,chuck
"1534834494.000","file_7267",76648,chuck
"1534834499.000","file_25055",62754,chuck
"1534834502.000","file_10344",86191,chuck
"1534834509.000","file_41593",89563,chuck
"1534834510.000","file_10152",39321,chuck
"1534834510.000","file_15972",61233,chuck
"1534834512.000","file_20035",93514,chuck
"1534834512.000","file_22153",80004,chuck
"1534834518.000","file_14863",90135,chuck
"1534834523.000","file_19076",89326,chuck
"1534834528.000","file_23747",92652,chuck
"1534834534.000","file_8646",61403,chuck
"1534834534.000","file_44792",49868,chuck
"1534834546.000","file_47244",57678,chuck
"1534834549.000","file_1440",88569,chuck
"1534834556.000","file_45800",65800,chuck
"1534834565.000","file_2591",62560,chuck
"1534834567.000","file_45641",36784,chuck
"1534834576.000","file_25056",81627,chuck
"1534834579.000","file_45242",96540,chuck
"1534834584.000","file_25143",33458,chuck
"1534834586.000","file_41247",67920,chuck
"1534834586.000","file_12708",75305,chuck
"1534834593.000","file_3768",95370,chuck
"1534834593.000","file_46439",57452,chuck
"1534834595.000","file_39068",84649,chuck
"1534834606.000","file_19746",42639,chuck
"1534834606.000","file_45610",39231,chuck
"1534834609.000","file_36078",32964,chuck
"1534834612.000","file_22418",57838,chuck
"1534834620.000","file_5571",35284,chuck
"1534834622.000","file_32777",49252,chuck
"1534834639.000","file_1378",43181,chuck
"1534834646.000","file_49039",67928,chuck
"1534834646.000","file_16144",90220,chuck
"1534834649.000","file_1036",96526,chuck
"1534834668.000","file_3880",48173,chuck
"1534834668.000","file_39413",67730,chuck
"1534834675.000","file_36955",72198,chuck
"1534834677.000","file_30715",71204,chuck
"1534834683.000","file_42687",72712,chuck
"1534834688.000","file_46296",63107,chuck
"1534834691.000","file_25180",97229,chuck
"1534834692.000","file_20110",64835,chuck
"1534834697.000","file_24157",100992,chuck
"1534834697.000","file_30935",31466,chuck
"1534834699.000","file_12484",85531,chuck
"1534834702.000","file_39824",60658,chuck
"1534834709.000","file_13080",62801,chuck
"1534834709.000","file_4359",46254,chuck
"1534834711.000","file_15985",87877,chuck
"1534834716.000","file_2383",36825,chuck
"1534834716.000","file_3116",102871,chuck
"1534834718.000","file_3436",33349,chuck
"1534834727.000","file_10739",103039,chuck
"1534834728.000","file_27714",66656,chuck
"1534834729.000","file_7259",70772,chuck
"1534834731.000","file_16061",81610,chuck
"1534834736.000","file_2528",39270,chuck
"1534834736.000","file_48268",79503,chuck
"1534834738.000","file_20649",71442,chuck
"1534834738.000","file_41361",88711,chuck
"1534834746.000","file_11769",89049,chuck
"1534834746.000","file_15104",33846,chuck
"1534834748.000","file_39034",47889,chuck
"1534834751.000","file_25516",83473,chuck
"1534834756.000","file_22335",104700,chuck
"1534834756.000","file_40331",38471,chuck
"1534834764.000","file_3023",80262,chuck
"1534834769.000","file_47379",85811,chuck
"1534834769.000","file_49744",102532,chuck
"1534834771.000","file_14890",75294,chuck
"1534834774.000","file_39111",42883,chuck
"1534834778.000","file_16737",91647,chuck
"1534834811.000","file_14131",71317,chuck
"1534834815.000","file_27393",39034,chuck
"1534834834.000","file_42670",68827,chuck
"1534834837.000","file_19476",41624,chuck
"1534834844.000","file_47316",53829,chuck
"1534834855.000","file_19655",46753,chuck
"1534834856.000","file_5837",75711,chuck
"1534834861.000","file_29302",51976,chuck
"1534834863.000","file_27492",90816,chuck
"1534834864.000","file_14392",86393,chuck
"1534834865.000","file_49004",105447,chuck
"1534834871.000","file_10545",55434,chuck
"1534834871.000","file_8569",92249,chuck
"1534834873.000","file_8430",99805,chuck
"1534834873.000","file_14607",79525,chuck
"1534834882.000","file_47230",88921,chuck
"1534834883.000","file_3855",46440,chuck
"1534834891.000","file_13383",51754,chuck
"1534834892.000","file_30158",51548,chuck
"1534834893.000","file_47586",98439,chuck
"1534834901.000","file_11844",77525,chuck
"1534834902.000","file_34384",44139,chuck
"1534834903.000","file_38017",103893,chuck
"1534834912.000","file_47302",58356,chuck
"1534834912.000","file_45710",57093,chuck
"1534834917.000","file_48434",84650,chuck
"1534834921.000","file_38531",38638,chuck
"1534834932.000","file_36317",82218,chuck
"1534834937.000","file_21900",50085,chuck
"1534834944.000","file_33524",47528,chuck
"1534834945.000","file_35386",49028,chuck
"1534834958.000","file_16422",55696,chuck
"1534834958.000","file_39289",75629,chuck
