"_time",bytes,"bytes_in","bytes_out",sourcetype,"src_ip",uri
"1470866374.843",19153856,19153544,312,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/12/19609267_4179ee7365203be1154ca1dd49cc00e949d72b84.cab"
"1470866374.758",5721297,5718717,2580,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/05/20885938_9714e9a746094118e528cdf3440a840674d814b1.cab"
"1470866374.684",1387562,1386306,1256,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/05/20830460_b7b1d53d995ce3bda5004959403b2d90429c141f.cab"
"1470866374.362",28169645,28167675,1970,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/02/20092299_9db962d43319d3f2c6173e93292fe052e4d49f16.cab"
"1470866374.279",29962769,29959672,3097,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/03/20317224_866aa2c335dfb6062eaa0a04142b4c6478928ca4.cab"
"1470866374.193",22123181,22122740,441,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/12/19759535_a623fc481655de419475be98e4ea6d3b3b895867.cab"
"1470866374.109",31514762,31514221,541,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/06/21255192_19e19b08f6801fef3e9ca2dd9d6da1fbaf1deebd.cab"
"1470866374.024",7853840,7853386,454,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/07/21524400_ce6d6cce36eb3916bcdb1f1102cdce724f72ecaa.cab"
"1470866373.934",756806,755642,1164,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2016/07/21523357_67e1443489e4762867c67a8aa8c7645fe9454f64.cab"
"1470866373.540",13637893,13636589,1304,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/03/20276578_46410bbf4a38cbd62f3a6b85038280f20971c922.cab"
"1470866373.278",5486558,5483925,2633,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2016/08/21803162_01802193c27d5af47b65dac41bcb27196ae4798b.cab"
"1470866372.895",20805420,20804104,1316,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/08/21803574_fd7b99230bb1a7cd31d3d227da71398a33b72138.cab"
"1470866372.778",18265591,18265290,301,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/08/21803575_debb54b941f6a3cec9ef2b65a7fbb5fea3729099.cab"
"1470866372.692",9226916,9223675,3241,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19514600_53ad4892f4bb6ca9d085ba0782d7039b80215671.cab"
"1470866372.592",12951599,12950472,1127,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424046_e64f1ecb755fc7c85d0c796d490ee2ed49f960c6.cab"
"1470866372.504",33483910,33483205,705,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424112_db4cbb60eed65a8e409522a64d377a9aa1d43973.cab"
"1470866372.481",19868963,19868201,762,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424129_be19dc477eccbb6d6fcfe5424ecea8bdf23efb18.cab"
"1470866372.328",8276357,8273053,3304,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424246_3b4e37846b8a3ba3ff90ccc0419950f61e3d6835.cab"
"1470866372.239",25462776,25460956,1820,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424378_87cac8e69df6aa5ef6d6ee91664fa5f56bf9dfa0.cab"
"1470866372.140",16995587,16994047,1540,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424374_89b4f6dcaf8eecaf632d62981639db9dac8aa99e.cab"
"1470866372.023",21147950,21144869,3081,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424376_306d056a858ca507702b8610d2a4558cd624577f.cab"
"1470866371.937",18201738,18199787,1951,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424375_b27743d6ab1b2203211cb645c6854c3b69115c25.cab"
"1470866371.810",12108696,12105405,3291,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424377_62ee0a188e892a3642f60e6d46e264fbca87a1f8.cab"
"1470866371.778",24186845,24185283,1562,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424133_9b217571dba715ef3c3b3c5637ead0f8bf5c13d0.cab"
"1470866371.637",21452318,21449255,3063,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424151_e1c23eb51f38b4ddb1737586e788e3cea948732b.cab"
"1470866371.553",6696282,6693901,2381,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424150_f5baf2a9ac2a3c81ede82e2891d8bf67de35ae90.cab"
"1470866371.470",15436615,15435374,1241,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424183_48a2c89ce67c7648925155cdc6159f5b27aedda6.cab"
"1470866371.381",31167244,31164273,2971,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424214_caf83f62c9a76bc7094f6527f0294548b182ce6d.cab"
"1470866371.290",22824917,22822691,2226,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424215_e500d9d95d21a94fa303951fcdd05db78d4c4841.cab"
"1470866371.203",21788122,21785021,3101,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424240_bedb4b3695be6d770f39abb60ad98bfa7be84da1.cab"
"1470866371.114",9004714,9001736,2978,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424340_875bb4930a23421716861e3518594093b33d608e.cab"
"1470866370.990",17141068,17138661,2407,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424339_b588fb882079a27c52e420ca04a0ff7e84a68d19.cab"
"1470866370.903",29257987,29256504,1483,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424328_903314079f803ef627855f68e577c91d1ddeeec3.cab"
"1470866370.872",12201008,12197992,3016,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424122_abfcaa7cdc2a906b6a773bcec02366fdabedeb21.cab"
"1470866370.778",12957167,12954000,3167,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424137_c057ff67b3d99c135c066cb9146713b4dbccd680.cab"
"1470866370.642",23135282,23132661,2621,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424135_ed831e7a69f4f4a888d936c399201f2dd8ed4aec.cab"
"1470866370.557",16671434,16671044,390,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424136_b59c5956f0ccff00663cad3a88e44f582bedb4d6.cab"
"1470866370.468",18011663,18010524,1139,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424185_0057b71fbce3068802e62bde1661babf3ffb8715.cab"
"1470866370.384",29985845,29982746,3099,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424186_1fda2b6698ab83e3ba3e095b47d771a78a4e2d71.cab"
"1470866370.277",25088678,25087596,1082,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424337_a20323982508508674a451f14e86f38f54a37f44.cab"
"1470866370.192",13907267,13906138,1129,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424220_da29e9f19f1748c7fb25a07ea9cf53e27856f656.cab"
"1470866370.104",6077102,6076305,797,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424350_682566dbdc40d8cfe347ff8136511bce3502c11c.cab"
"1470866370.005",25263591,25260676,2915,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424353_fa67e69da3e0c927fd68568bc31407b3dc37dbcf.cab"
"1470866369.820",18695305,18693796,1509,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424352_5ee0140583a8b495b6541a3b5f905cfbfc0607d5.cab"
"1470866369.732",1514637,1513988,649,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424351_410c452326955aef111f85a2904ba5b0301d81ee.cab"
"1470866369.700",33474796,33472765,2031,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424027_f3a54a68bb81ca47f3d801ff8f8338e252dc0342.cab"
"1470866369.455",20983120,20982250,870,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424028_60f1727f26ac9ae7c294bd6192af010b1cfa4db4.cab"
"1470866369.360",34781811,34779979,1832,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424029_281e219fe5f30e8407ee22a1ec00f9a8aa379f16.cab"
"1470866369.247",13819782,13817315,2467,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424044_ded07e6cc7e1d1d1b51f138fd9095de73b66f3dc.cab"
"1470866369.104",27763014,27762650,364,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424093_9f4904a6ee530ee7ae9e013681b21778151bee5a.cab"
"1470866369.022",18727777,18727281,496,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424146_eabe7ce7ec0ff19fb981b513df5ec275b5549a2b.cab"
"1470866368.997",31907104,31906633,471,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424145_46944dd6723c0318084147bb9ec705ce0ab3a021.cab"
"1470866368.851",11961928,11959029,2899,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424346_a5aa8a608615246e87761a1cd96c7a725365d69a.cab"
"1470866368.764",20351666,20349535,2131,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424345_d54cd81fa5c0927e1dae07c245e63a8dbe630cb3.cab"
"1470866368.678",33698509,33696191,2318,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424344_3a87159982c53289765fe0faa0db42ea329ef840.cab"
"1470866368.653",3544855,3544004,851,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424034_22c305a7b8e77fd5ed33a7bcc1f680b7b7ab2a0f.cab"
"1470866368.505",9507700,9505966,1734,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424037_26cd98b487d3854e052f75b5c01e0116440b62a8.cab"
"1470866368.421",11670252,11668956,1296,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424038_4873df87b40a99aaeade3d42791cdd70ca2287ba.cab"
"1470866368.336",34098634,34096215,2419,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424035_97fce5d46cd94c696ed9fd37a6ae2ad1b4b64bca.cab"
"1470866368.244",13394442,13391428,3014,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424036_85224bbc1793a38f4fd17b9d4234e10ba71f3d6d.cab"
"1470866368.151",15889037,15887289,1748,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424168_b6e5511f9d84023e854cf419bb58efdf6d534e0b.cab"
"1470866368.062",34735969,34735058,911,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424170_3214a60a0aca7b8d83ab857f608b0449e90caecd.cab"
"1470866367.976",2354588,2352094,2494,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19424169_3d4b9fdea3e11e4640d75954db93a3589e1a3666.cab"
"1470866367.886",12647527,12645611,1916,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424248_5e55ad7be1322430964c7608f462abb0ce748de7.cab"
"1470866367.886",5798540,5796676,1864,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424249_0edb645d445c1d3e900b66bf4d1410533b6e3d06.cab"
"1470866367.632",21147151,21146028,1123,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19424251_eaef1fe5cae6211cc7fcb66f7e03ce98a74decc7.cab"
"1470866357.219",3592,3438,154,"stream:http","192.168.250.100","http://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBvu3XA.img?w=204&h=100&m=6&tilesize=wide&x=966&y=560&ms-scale=100&ms-contrast=standard"
"1470866353.996",2288,1880,408,"stream:http","192.168.250.100","http://img-s-msn-com.akamaized.net/tenant/amp/entityid/BBvu3XA.img?w=204&h=100&m=6&tilesize=wide&x=966&y=560&ms-scale=100&ms-contrast=standard"
"1470866351.715",26444195,26442187,2008,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413437_a0ba982a00080d388ee9100ebe25cd9917ab6917.cab"
"1470866351.449",12963014,12959919,3095,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413517_bd4b3259343f323e569c1f3423c1739bb6c093e1.cab"
"1470866351.184",6641099,6638727,2372,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413389_a16e540f89cfcce1482d8a411418d9c3a06a982b.cab"
"1470866350.902",31145947,31142587,3360,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413525_6c9ab2a4e9577cac1706ba67ef85ed1b0b6ee50b.cab"
"1470866350.637",5983880,5982138,1742,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413693_120d474d3dcef0b47541a3d0520533a9af584c2c.cab"
"1470866350.371",23178791,23176916,1875,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413413_04f941cb8d25c06969a1c4f992e80a800bed6d65.cab"
"1470866350.074",16529131,16526968,2163,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413513_b5d03c5f61cfca1661efebd73a56f0a9e36c7b8b.cab"
"1470866349.809",10261425,10258341,3084,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413677_00817604105f5b516743e194a05e31620eb8a91a.cab"
"1470866349.482",21319067,21318154,913,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413681_be4d4999ffa67fca0e5fe03cfa10e03baf14604b.cab"
"1470866349.262",2308233,2306869,1364,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413281_17a94c2cde096aa355e884158d64575d7c72d86d.cab"
"1470866348.907",11873070,11871066,2004,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413317_c5113ec9669a958dcfb7b89a9668142143a51a46.cab"
"1470866348.668",28737188,28734088,3100,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413349_6ffaaab22de25f12e8f656ad0f7e264e7d3dc7d0.cab"
"1470866348.355",6508033,6505190,2843,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413549_d4df29f0e68276e2f56bfcd0a559b1591fc177c1.cab"
"1470866347.996",27404585,27401711,2874,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413649_ae8922fe1cdcc039a7be14874845892ab3088536.cab"
"1470866347.586",1049813,1048345,1468,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413685_d9387b49050d13ee19ba75c44445b4c5a3f90cb7.cab"
"1470866347.375",4480037,4478438,1599,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413453_426e2034a6e037fa80f3edf5fb788765991d9359.cab"
"1470866347.074",22789912,22786886,3026,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413485_37d8c503b8248a11408a4f2a9c8db0be3df99318.cab"
"1470866346.750",2045924,2043033,2891,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413565_5a71c01bdca416e0930147bc7fdbf25967b6986a.cab"
"1470866346.444",133985,132609,1376,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413601_b92555d0393d06857203c9f01c93f14ee56b1272.cab"
"1470866346.232",27197133,27196191,942,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413305_31e58256197d77f0b8997a88429f5f5ddab6cabd.cab"
"1470866345.949",6953722,6952617,1105,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413541_6c58b6d8d7e7d8022ea5987a488b08af09d10ddb.cab"
"1470866345.699",4899167,4897196,1971,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413573_b864ad28fc3e2a28e9f189278dc93427687a29ec.cab"
"1470866345.402",33973847,33972131,1716,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413641_0a424563d3ff63b30418801f6ec13a5faaeeb1c3.cab"
"1470866345.121",5078953,5078373,580,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413277_696768a20c3eaafb93482c9430a11284c6f83380.cab"
"1470866344.855",12281335,12279292,2043,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413313_2190b878b728b47d8f2036b6ccfbeb83c2fe53b0.cab"
"1470866344.520",28235314,28234915,399,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413285_d7f9ff38ab2d9d1832d31c4f66f4e985024be8f4.cab"
"1470866344.309",30041431,30040163,1268,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413385_69937a04b93cd9f13d74d05581023e6bb5611777.cab"
"1470866344.043",14119585,14117610,1975,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413521_6782d7e2d788a1953490451ded274cbe4301666e.cab"
"1470866343.777",33615781,33614988,793,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413585_6673efc9de2a191bf2ecb23a43889bd922d98efa.cab"
"1470866343.455",8436316,8433748,2568,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413589_d5158c3e7d8476d34a28f0789e15ce7f2a4c4156.cab"
"1470866343.230",2066328,2063518,2810,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413689_953d5236ca81a5f5f226b2c462e5ff957e745ff1.cab"
"1470866342.949",12938735,12936531,2204,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413293_97f844cb8182c24cfc4ef8ac596570ac07b630f1.cab"
"1470866342.683",9988711,9987696,1015,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413429_ef4c80208a4dce8d75c07ab22d399c864dfec0b6.cab"
"1470866342.402",105084,104432,652,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413545_983013012a76b6a36d30a5c4c54f92a3c3445f6c.cab"
"1470866342.105",26423946,26422240,1706,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413613_5b2a37dcb5c55a9b9ab2fba650fc567d9a1993fc.cab"
"1470866341.824",18813995,18813094,901,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413645_58176b5cd7163b744f222563397d179b7e68140a.cab"
"1470866341.543",28284456,28281912,2544,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413605_6302ba745bc75baedcc737a7fffae7299cf37109.cab"
"1470866341.277",7706070,7703384,2686,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413441_2029d8b3236bbff15f113fbd51f7c7db4a49e7d7.cab"
"1470866340.996",28817040,28816456,584,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413509_b48ec868e553eff511bd3c0ea2b0c51a14fb1d6f.cab"
"1470866340.674",9607210,9604253,2957,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413609_3026d228a69e636e109a2a72427c03f756822502.cab"
"1470866340.433",5777158,5776150,1008,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413289_8cb0e14f3cc1495feb77aef31bd54ad32e4c2cd2.cab"
"1470866340.168",8348346,8345324,3022,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413425_15971ec8649e6a50fe2857232fd19a4d36de0d43.cab"
"1470866339.890",31944707,31942948,1759,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413457_f2f67627f13937bb47cb6746ba9350536f34f1db.cab"
"1470866339.624",2902481,2902098,383,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413489_df88c203b51adb22247613395099297148908c31.cab"
"1470866338.921",19806429,19805295,1134,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413261_a7de4e5bdd29cf09fc79ef4b9736db96b6fe0330.cab"
"1470866338.671",32713426,32712742,684,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413529_85ae87f08882dc533418084016978cf344323211.cab"
"1470866338.405",28601359,28600231,1128,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413473_977b427e7dc4d7cf268f05b279e1e4ad6cc1160b.cab"
"1470866338.124",12359324,12356130,3194,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413673_6ca8242792b4dc4fc3c032577ff0ef4404996c08.cab"
"1470866337.858",16461847,16460463,1384,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413301_4e26f5a03b4cab5be75c4d891a45c4a236d28788.cab"
"1470866337.593",30612234,30610258,1976,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413505_77251400812c09fb943b9e4e75934f00d66d2576.cab"
"1470866337.254",15502999,15499596,3403,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413637_ac1382c2f640519546d489c73f364948faa2cad7.cab"
"1470866337.046",34157937,34156816,1121,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413265_79116d618895501b663683d9cdd27e38b5bf10e0.cab"
"1470866336.702",7513663,7513080,583,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413401_49fbc696f0dfcbd92cf30bfaf151c483d4a66910.cab"
"1470866336.436",21785478,21784439,1039,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413433_dd909b018d132b0926c8ce1a0cab6f699c5304a0.cab"
"1470866336.064",3086053,3083022,3031,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413321_d309bd5a3d475dca0fb3e123dc3699c2713fa4d0.cab"
"1470866335.702",13012842,13010822,2020,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413421_2f2914e5b5296270ae176f5fb4d9109d43b8286a.cab"
"1470866335.364",23677757,23674862,2895,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413337_5459d1130c198e5b665539a47e98df0f77af46ad.cab"
"1470866335.045",26770876,26767843,3033,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413325_9f84b0a57c39b047fa5b1e7870cda4de3d2d45ef.cab"
"1470866334.683",15630108,15628114,1994,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413333_c0e7e9a536136b459420af6cef43f60bbaa83302.cab"
"1470866334.367",27351761,27351137,624,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413365_7d307e22153120f8c340fbe40e75b5369db05fdc.cab"
"1470866333.977",26668501,26665350,3151,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413329_7e2a2441d2827bfe1d8da1509dd2fd5028cf957b.cab"
"1470866333.661",34970735,34968435,2300,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413597_c88be193cc453af551cda7ea2b62f9c49957e663.cab"
"1470866333.344",18002756,18000680,2076,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413345_a055db7d1518c193d7c4c243cba07ae82d30a89c.cab"
"1470866333.037",14967468,14966200,1268,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413445_d0bc1feee6cd2e420777fb57e406d8836e39cc2c.cab"
"1470866332.659",3701026,3699813,1213,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413577_a6b65cd34ec45dffc9dc0d3e1a2cbd09f1b13ec4.cab"
"1470866332.370",32434232,32431411,2821,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413537_550d136be9b674aef4b8ca34fc9fee2ade710867.cab"
"1470866332.010",11575510,11573432,2078,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413381_bd86a54e85fb729eb36ec2704cf129c9c492b681.cab"
"1470866331.657",5210152,5208675,1477,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413481_9517050dce6695b8e64680450328dd245b42ef33.cab"
"1470866331.300",9285071,9283069,2002,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413581_816851168abcbeaeadf3e050a75a3e220c44b3a0.cab"
"1470866330.969",25182393,25181261,1132,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413617_c6d6c570db18bd1559b824e6832e41560967a586.cab"
"1470866330.647",3464682,3463626,1056,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413377_0dd793ea539eee1ccc6537b76cd881c93bd901f2.cab"
