"_time",signature,sourcetype,user
"1534810228.000","dlp_rule_9",dlp,chuck
"1534810231.000","dlp_rule_1",dlp,chuck
"1534810232.000","dlp_rule_17",dlp,chuck
"1534810246.000","dlp_rule_10",dlp,chuck
"1534810256.000","dlp_rule_8",dlp,chuck
"1534810256.000","dlp_rule_3",dlp,chuck
"1534810258.000","dlp_rule_15",dlp,chuck
"1534810260.000","dlp_rule_10",dlp,chuck
"1534810265.000","dlp_rule_13",dlp,chuck
"1534810268.000","dlp_rule_16",dlp,chuck
"1534810276.000","dlp_rule_9",dlp,chuck
"1534810276.000","dlp_rule_7",dlp,chuck
"1534810279.000","dlp_rule_13",dlp,chuck
"1534810284.000","dlp_rule_7",dlp,chuck
"1534810287.000","dlp_rule_9",dlp,chuck
"1534810298.000","dlp_rule_2",dlp,chuck
"1534810302.000","dlp_rule_16",dlp,chuck
"1534810307.000","dlp_rule_17",dlp,chuck
"1534810309.000","dlp_rule_20",dlp,chuck
"1534810309.000","dlp_rule_4",dlp,chuck
"1534810317.000","dlp_rule_15",dlp,chuck
"1534810319.000","dlp_rule_11",dlp,chuck
"1534810319.000","dlp_rule_9",dlp,chuck
"1534810327.000","dlp_rule_9",dlp,chuck
"1534810327.000","dlp_rule_15",dlp,chuck
"1534810329.000","dlp_rule_16",dlp,chuck
"1534810329.000","dlp_rule_16",dlp,chuck
"1534810339.000","dlp_rule_7",dlp,chuck
"1534810339.000","dlp_rule_5",dlp,chuck
"1534810347.000","dlp_rule_10",dlp,chuck
"1534810348.000","dlp_rule_16",dlp,chuck
"1534810359.000","dlp_rule_8",dlp,chuck
"1534810365.000","dlp_rule_15",dlp,chuck
"1534810370.000","dlp_rule_8",dlp,chuck
"1534810373.000","dlp_rule_7",dlp,chuck
"1534810383.000","dlp_rule_20",dlp,chuck
"1534810390.000","dlp_rule_17",dlp,chuck
"1534810392.000","dlp_rule_11",dlp,chuck
"1534810392.000","dlp_rule_6",dlp,chuck
"1534810396.000","dlp_rule_15",dlp,chuck
"1534810400.000","dlp_rule_15",dlp,chuck
"1534810403.000","dlp_rule_10",dlp,chuck
"1534810403.000","dlp_rule_8",dlp,chuck
"1534810411.000","dlp_rule_4",dlp,chuck
"1534810411.000","dlp_rule_20",dlp,chuck
"1534810418.000","dlp_rule_6",dlp,chuck
"1534810418.000","dlp_rule_18",dlp,chuck
"1534810420.000","dlp_rule_10",dlp,chuck
"1534810422.000","dlp_rule_15",dlp,chuck
"1534810424.000","dlp_rule_6",dlp,chuck
"1534810429.000","dlp_rule_20",dlp,chuck
"1534810431.000","dlp_rule_16",dlp,chuck
"1534810432.000","dlp_rule_10",dlp,chuck
"1534810442.000","dlp_rule_7",dlp,chuck
"1534810445.000","dlp_rule_20",dlp,chuck
"1534810453.000","dlp_rule_13",dlp,chuck
"1534810459.000","dlp_rule_15",dlp,chuck
"1534810459.000","dlp_rule_20",dlp,chuck
"1534810461.000","dlp_rule_8",dlp,chuck
"1534810463.000","dlp_rule_10",dlp,chuck
"1534810468.000","dlp_rule_12",dlp,chuck
"1534810470.000","dlp_rule_20",dlp,chuck
"1534810471.000","dlp_rule_17",dlp,chuck
"1534810473.000","dlp_rule_17",dlp,chuck
"1534810478.000","dlp_rule_6",dlp,chuck
"1534810483.000","dlp_rule_17",dlp,chuck
"1534810491.000","dlp_rule_3",dlp,chuck
"1534810509.000","dlp_rule_1",dlp,chuck
"1534810511.000","dlp_rule_14",dlp,chuck
"1534810511.000","dlp_rule_11",dlp,chuck
"1534810529.000","dlp_rule_19",dlp,chuck
"1534810529.000","dlp_rule_9",dlp,chuck
"1534810531.000","dlp_rule_6",dlp,chuck
"1534810534.000","dlp_rule_10",dlp,chuck
"1534810551.000","dlp_rule_7",dlp,chuck
"1534810558.000","dlp_rule_9",dlp,chuck
"1534810570.000","dlp_rule_10",dlp,chuck
"1534810584.000","dlp_rule_3",dlp,chuck
"1534810591.000","dlp_rule_13",dlp,chuck
"1534810595.000","dlp_rule_12",dlp,chuck
"1534810598.000","dlp_rule_10",dlp,chuck
"1534810610.000","dlp_rule_4",dlp,chuck
"1534810612.000","dlp_rule_14",dlp,chuck
"1534810620.000","dlp_rule_17",dlp,chuck
"1534810622.000","dlp_rule_17",dlp,chuck
"1534810623.000","dlp_rule_11",dlp,chuck
"1534810627.000","dlp_rule_15",dlp,chuck
"1534810634.000","dlp_rule_13",dlp,chuck
"1534810637.000","dlp_rule_4",dlp,chuck
"1534810641.000","dlp_rule_14",dlp,chuck
"1534810648.000","dlp_rule_18",dlp,chuck
"1534810649.000","dlp_rule_9",dlp,chuck
"1534810684.000","dlp_rule_1",dlp,chuck
"1534810694.000","dlp_rule_20",dlp,chuck
"1534810723.000","dlp_rule_20",dlp,chuck
"1534810746.000","dlp_rule_17",dlp,chuck
"1534810750.000","dlp_rule_2",dlp,chuck
"1534810758.000","dlp_rule_10",dlp,chuck
"1534815362.000","dlp_rule_11",dlp,bob
"1534817208.000","dlp_rule_12",dlp,bob
"1534817209.000","dlp_rule_16",dlp,bob
"1534817364.000","dlp_rule_13",dlp,bob
"1534822055.000","dlp_rule_8",dlp,bob
"1534823392.000","dlp_rule_9",dlp,bob
"1534823881.000","dlp_rule_12",dlp,bob
"1534826162.000","dlp_rule_7",dlp,bob
"1534827625.000","dlp_rule_15",dlp,chuck
"1534827627.000","dlp_rule_6",dlp,chuck
"1534827627.000","dlp_rule_1",dlp,chuck
"1534827633.000","dlp_rule_15",dlp,chuck
"1534827633.000","dlp_rule_5",dlp,chuck
"1534827633.000","dlp_rule_3",dlp,chuck
"1534827635.000","dlp_rule_2",dlp,chuck
"1534827635.000","dlp_rule_15",dlp,chuck
"1534827664.000","dlp_rule_6",dlp,chuck
"1534827666.000","dlp_rule_9",dlp,chuck
"1534827669.000","dlp_rule_1",dlp,chuck
"1534827672.000","dlp_rule_15",dlp,chuck
"1534827673.000","dlp_rule_19",dlp,chuck
"1534827687.000","dlp_rule_8",dlp,chuck
"1534827687.000","dlp_rule_14",dlp,chuck
"1534827695.000","dlp_rule_3",dlp,chuck
"1534827697.000","dlp_rule_12",dlp,chuck
"1534827697.000","dlp_rule_7",dlp,chuck
"1534827706.000","dlp_rule_20",dlp,chuck
"1534827709.000","dlp_rule_9",dlp,chuck
"1534827717.000","dlp_rule_8",dlp,chuck
"1534827719.000","dlp_rule_12",dlp,chuck
"1534827721.000","dlp_rule_15",dlp,chuck
"1534827725.000","dlp_rule_13",dlp,chuck
"1534827734.000","dlp_rule_13",dlp,chuck
"1534827736.000","dlp_rule_18",dlp,chuck
"1534827738.000","dlp_rule_9",dlp,chuck
"1534827743.000","dlp_rule_2",dlp,chuck
"1534827744.000","dlp_rule_9",dlp,chuck
"1534827746.000","dlp_rule_18",dlp,chuck
"1534827755.000","dlp_rule_18",dlp,chuck
"1534827757.000","dlp_rule_17",dlp,chuck
"1534827760.000","dlp_rule_18",dlp,chuck
"1534827767.000","dlp_rule_18",dlp,chuck
"1534827768.000","dlp_rule_14",dlp,chuck
"1534827768.000","dlp_rule_12",dlp,chuck
"1534827774.000","dlp_rule_2",dlp,chuck
"1534827776.000","dlp_rule_4",dlp,chuck
"1534827776.000","dlp_rule_2",dlp,chuck
"1534827778.000","dlp_rule_10",dlp,chuck
"1534827782.000","dlp_rule_12",dlp,chuck
"1534827791.000","dlp_rule_7",dlp,chuck
"1534827793.000","dlp_rule_7",dlp,chuck
"1534827795.000","dlp_rule_18",dlp,chuck
"1534827803.000","dlp_rule_10",dlp,chuck
"1534827812.000","dlp_rule_17",dlp,chuck
"1534827822.000","dlp_rule_5",dlp,chuck
"1534827827.000","dlp_rule_8",dlp,chuck
"1534827831.000","dlp_rule_14",dlp,chuck
"1534827831.000","dlp_rule_12",dlp,chuck
"1534827833.000","dlp_rule_10",dlp,chuck
"1534827833.000","dlp_rule_16",dlp,chuck
"1534827841.000","dlp_rule_20",dlp,chuck
"1534827843.000","dlp_rule_1",dlp,chuck
"1534827845.000","dlp_rule_13",dlp,chuck
"1534827852.000","dlp_rule_9",dlp,chuck
"1534827853.000","dlp_rule_17",dlp,chuck
"1534827860.000","dlp_rule_6",dlp,chuck
"1534827861.000","dlp_rule_15",dlp,chuck
"1534827862.000","dlp_rule_18",dlp,chuck
"1534827864.000","dlp_rule_11",dlp,chuck
"1534827871.000","dlp_rule_14",dlp,chuck
"1534827873.000","dlp_rule_1",dlp,chuck
"1534827880.000","dlp_rule_12",dlp,chuck
"1534827887.000","dlp_rule_19",dlp,chuck
"1534827888.000","dlp_rule_6",dlp,chuck
"1534827892.000","dlp_rule_18",dlp,chuck
"1534827899.000","dlp_rule_13",dlp,chuck
"1534827899.000","dlp_rule_8",dlp,chuck
"1534827901.000","dlp_rule_17",dlp,chuck
"1534827908.000","dlp_rule_15",dlp,chuck
"1534827908.000","dlp_rule_4",dlp,chuck
"1534827910.000","dlp_rule_20",dlp,chuck
"1534827915.000","dlp_rule_1",dlp,chuck
"1534827917.000","dlp_rule_15",dlp,chuck
"1534827925.000","dlp_rule_3",dlp,chuck
"1534827926.000","dlp_rule_4",dlp,chuck
"1534827926.000","dlp_rule_15",dlp,chuck
"1534827947.000","dlp_rule_17",dlp,chuck
"1534827955.000","dlp_rule_3",dlp,chuck
"1534827958.000","dlp_rule_7",dlp,chuck
"1534827962.000","dlp_rule_8",dlp,chuck
"1534827978.000","dlp_rule_11",dlp,chuck
"1534827983.000","dlp_rule_5",dlp,chuck
"1534827987.000","dlp_rule_16",dlp,chuck
"1534827992.000","dlp_rule_4",dlp,chuck
"1534827996.000","dlp_rule_6",dlp,chuck
"1534827998.000","dlp_rule_18",dlp,chuck
"1534827999.000","dlp_rule_1",dlp,chuck
"1534828009.000","dlp_rule_3",dlp,chuck
"1534828009.000","dlp_rule_4",dlp,chuck
"1534828011.000","dlp_rule_13",dlp,chuck
"1534828014.000","dlp_rule_13",dlp,chuck
"1534828019.000","dlp_rule_14",dlp,chuck
"1534828019.000","dlp_rule_8",dlp,chuck
"1534828023.000","dlp_rule_7",dlp,chuck
"1534828030.000","dlp_rule_4",dlp,chuck
"1534828031.000","dlp_rule_3",dlp,chuck
"1534828033.000","dlp_rule_12",dlp,chuck
"1534828257.000","dlp_rule_12",dlp,chuck
"1534828297.000","dlp_rule_18",dlp,chuck
"1534828314.000","dlp_rule_6",dlp,chuck
"1534828330.000","dlp_rule_1",dlp,chuck
"1534828350.000","dlp_rule_16",dlp,chuck
"1534828391.000","dlp_rule_9",dlp,chuck
"1534828418.000","dlp_rule_6",dlp,chuck
"1534828420.000","dlp_rule_7",dlp,chuck
"1534828477.000","dlp_rule_16",dlp,chuck
"1534828559.000","dlp_rule_14",dlp,chuck
"1534828566.000","dlp_rule_6",dlp,chuck
"1534828571.000","dlp_rule_20",dlp,chuck
"1534828927.000","dlp_rule_9",dlp,chuck
"1534828927.000","dlp_rule_8",dlp,chuck
"1534828937.000","dlp_rule_19",dlp,chuck
"1534828939.000","dlp_rule_19",dlp,chuck
"1534828948.000","dlp_rule_13",dlp,chuck
"1534828959.000","dlp_rule_15",dlp,chuck
"1534828977.000","dlp_rule_2",dlp,chuck
"1534828994.000","dlp_rule_17",dlp,chuck
"1534828996.000","dlp_rule_6",dlp,chuck
"1534829006.000","dlp_rule_20",dlp,chuck
"1534829017.000","dlp_rule_16",dlp,chuck
"1534829032.000","dlp_rule_15",dlp,chuck
"1534829039.000","dlp_rule_7",dlp,chuck
"1534829041.000","dlp_rule_16",dlp,chuck
"1534829049.000","dlp_rule_3",dlp,chuck
"1534829063.000","dlp_rule_2",dlp,chuck
"1534829122.000","dlp_rule_13",dlp,chuck
"1534829626.000","dlp_rule_1",dlp,chuck
"1534829628.000","dlp_rule_20",dlp,chuck
"1534829635.000","dlp_rule_4",dlp,chuck
"1534829636.000","dlp_rule_9",dlp,chuck
"1534829636.000","dlp_rule_8",dlp,chuck
"1534829638.000","dlp_rule_11",dlp,chuck
"1534829645.000","dlp_rule_2",dlp,chuck
"1534829647.000","dlp_rule_3",dlp,chuck
"1534829647.000","dlp_rule_4",dlp,chuck
"1534829654.000","dlp_rule_20",dlp,chuck
"1534829654.000","dlp_rule_5",dlp,chuck
"1534829656.000","dlp_rule_10",dlp,chuck
"1534829656.000","dlp_rule_17",dlp,chuck
"1534829669.000","dlp_rule_8",dlp,chuck
"1534829671.000","dlp_rule_11",dlp,chuck
"1534829675.000","dlp_rule_15",dlp,chuck
"1534829746.000","dlp_rule_13",dlp,chuck
"1534829760.000","dlp_rule_17",dlp,bob
"1534830017.000","dlp_rule_18",dlp,chuck
"1534830072.000","dlp_rule_16",dlp,chuck
"1534830159.000","dlp_rule_20",dlp,chuck
"1534830250.000","dlp_rule_17",dlp,chuck
"1534830429.000","dlp_rule_14",dlp,chuck
"1534830431.000","dlp_rule_5",dlp,chuck
"1534830486.000","dlp_rule_6",dlp,chuck
"1534831173.000","dlp_rule_4",dlp,chuck
"1534831214.000","dlp_rule_15",dlp,chuck
"1534831225.000","dlp_rule_10",dlp,chuck
"1534831226.000","dlp_rule_14",dlp,chuck
"1534831231.000","dlp_rule_7",dlp,chuck
"1534831233.000","dlp_rule_12",dlp,chuck
"1534831243.000","dlp_rule_8",dlp,chuck
"1534831251.000","dlp_rule_17",dlp,chuck
"1534831253.000","dlp_rule_14",dlp,chuck
"1534831258.000","dlp_rule_7",dlp,chuck
"1534831261.000","dlp_rule_4",dlp,chuck
"1534831266.000","dlp_rule_4",dlp,chuck
"1534831268.000","dlp_rule_13",dlp,chuck
"1534831270.000","dlp_rule_6",dlp,chuck
"1534831272.000","dlp_rule_12",dlp,chuck
"1534831276.000","dlp_rule_14",dlp,chuck
"1534831278.000","dlp_rule_1",dlp,chuck
"1534831286.000","dlp_rule_9",dlp,chuck
"1534831288.000","dlp_rule_13",dlp,chuck
"1534831297.000","dlp_rule_16",dlp,chuck
"1534831298.000","dlp_rule_7",dlp,chuck
"1534831299.000","dlp_rule_17",dlp,chuck
"1534831305.000","dlp_rule_20",dlp,chuck
"1534831305.000","dlp_rule_9",dlp,chuck
"1534831308.000","dlp_rule_17",dlp,chuck
"1534831312.000","dlp_rule_13",dlp,chuck
"1534831317.000","dlp_rule_2",dlp,chuck
"1534831317.000","dlp_rule_8",dlp,chuck
"1534831326.000","dlp_rule_9",dlp,chuck
"1534831343.000","dlp_rule_13",dlp,chuck
"1534831345.000","dlp_rule_20",dlp,chuck
"1534831349.000","dlp_rule_8",dlp,chuck
"1534831352.000","dlp_rule_10",dlp,chuck
"1534831358.000","dlp_rule_1",dlp,chuck
"1534831358.000","dlp_rule_3",dlp,chuck
"1534831360.000","dlp_rule_13",dlp,chuck
"1534831363.000","dlp_rule_9",dlp,chuck
"1534831367.000","dlp_rule_1",dlp,chuck
"1534831367.000","dlp_rule_11",dlp,chuck
"1534831367.000","dlp_rule_10",dlp,chuck
"1534831380.000","dlp_rule_14",dlp,chuck
"1534831380.000","dlp_rule_7",dlp,chuck
"1534831382.000","dlp_rule_1",dlp,chuck
"1534831384.000","dlp_rule_6",dlp,chuck
"1534831391.000","dlp_rule_16",dlp,chuck
"1534831391.000","dlp_rule_14",dlp,chuck
"1534831393.000","dlp_rule_8",dlp,chuck
"1534831397.000","dlp_rule_15",dlp,chuck
"1534831397.000","dlp_rule_16",dlp,chuck
"1534831399.000","dlp_rule_3",dlp,chuck
"1534831399.000","dlp_rule_16",dlp,chuck
"1534831406.000","dlp_rule_19",dlp,chuck
"1534831411.000","dlp_rule_11",dlp,chuck
"1534831411.000","dlp_rule_14",dlp,chuck
"1534831413.000","dlp_rule_12",dlp,chuck
"1534831419.000","dlp_rule_19",dlp,chuck
"1534831420.000","dlp_rule_16",dlp,chuck
"1534831421.000","dlp_rule_7",dlp,chuck
"1534831424.000","dlp_rule_2",dlp,chuck
"1534831431.000","dlp_rule_15",dlp,chuck
"1534831433.000","dlp_rule_11",dlp,chuck
"1534831438.000","dlp_rule_6",dlp,chuck
"1534831440.000","dlp_rule_14",dlp,chuck
"1534831444.000","dlp_rule_7",dlp,chuck
"1534831448.000","dlp_rule_13",dlp,chuck
"1534831448.000","dlp_rule_2",dlp,chuck
"1534831454.000","dlp_rule_15",dlp,chuck
"1534831459.000","dlp_rule_8",dlp,chuck
"1534831459.000","dlp_rule_6",dlp,chuck
"1534831461.000","dlp_rule_9",dlp,chuck
"1534831470.000","dlp_rule_17",dlp,chuck
"1534831472.000","dlp_rule_12",dlp,chuck
"1534831472.000","dlp_rule_12",dlp,chuck
"1534831475.000","dlp_rule_14",dlp,chuck
"1534831482.000","dlp_rule_20",dlp,chuck
"1534831482.000","dlp_rule_19",dlp,chuck
"1534831494.000","dlp_rule_19",dlp,chuck
"1534831507.000","dlp_rule_16",dlp,chuck
"1534831513.000","dlp_rule_13",dlp,chuck
"1534831526.000","dlp_rule_5",dlp,chuck
"1534831531.000","dlp_rule_8",dlp,chuck
"1534831534.000","dlp_rule_8",dlp,chuck
"1534831540.000","dlp_rule_19",dlp,chuck
"1534831544.000","dlp_rule_11",dlp,chuck
"1534831545.000","dlp_rule_14",dlp,chuck
"1534831549.000","dlp_rule_4",dlp,chuck
"1534831555.000","dlp_rule_11",dlp,chuck
"1534831563.000","dlp_rule_10",dlp,chuck
"1534831572.000","dlp_rule_17",dlp,chuck
"1534831572.000","dlp_rule_2",dlp,chuck
"1534831581.000","dlp_rule_20",dlp,chuck
"1534831588.000","dlp_rule_12",dlp,chuck
"1534831588.000","dlp_rule_10",dlp,chuck
"1534831593.000","dlp_rule_10",dlp,chuck
"1534831598.000","dlp_rule_13",dlp,chuck
"1534831598.000","dlp_rule_4",dlp,chuck
"1534831600.000","dlp_rule_7",dlp,chuck
"1534831602.000","dlp_rule_17",dlp,chuck
"1534831607.000","dlp_rule_11",dlp,chuck
"1534831607.000","dlp_rule_6",dlp,chuck
"1534831609.000","dlp_rule_9",dlp,chuck
"1534831612.000","dlp_rule_6",dlp,chuck
"1534831617.000","dlp_rule_19",dlp,chuck
"1534831619.000","dlp_rule_19",dlp,chuck
"1534831623.000","dlp_rule_13",dlp,chuck
"1534831628.000","dlp_rule_5",dlp,chuck
"1534831631.000","dlp_rule_10",dlp,chuck
"1534831633.000","dlp_rule_17",dlp,chuck
"1534831644.000","dlp_rule_13",dlp,chuck
"1534831644.000","dlp_rule_4",dlp,chuck
"1534831654.000","dlp_rule_14",dlp,chuck
"1534831662.000","dlp_rule_5",dlp,chuck
"1534831662.000","dlp_rule_10",dlp,chuck
"1534831664.000","dlp_rule_3",dlp,chuck
"1534831664.000","dlp_rule_7",dlp,chuck
"1534831671.000","dlp_rule_9",dlp,chuck
"1534831681.000","dlp_rule_9",dlp,chuck
"1534831683.000","dlp_rule_13",dlp,chuck
"1534831683.000","dlp_rule_13",dlp,chuck
"1534831700.000","dlp_rule_15",dlp,chuck
"1534831702.000","dlp_rule_6",dlp,chuck
"1534831704.000","dlp_rule_19",dlp,chuck
"1534831709.000","dlp_rule_10",dlp,chuck
"1534831711.000","dlp_rule_3",dlp,chuck
"1534831713.000","dlp_rule_12",dlp,chuck
"1534831716.000","dlp_rule_4",dlp,chuck
"1534831717.000","dlp_rule_1",dlp,chuck
"1534831717.000","dlp_rule_13",dlp,chuck
"1534831732.000","dlp_rule_8",dlp,chuck
"1534831733.000","dlp_rule_8",dlp,chuck
"1534831742.000","dlp_rule_17",dlp,chuck
"1534831744.000","dlp_rule_16",dlp,chuck
"1534831744.000","dlp_rule_10",dlp,chuck
"1534831746.000","dlp_rule_6",dlp,chuck
"1534831753.000","dlp_rule_9",dlp,chuck
"1534831755.000","dlp_rule_16",dlp,chuck
"1534831761.000","dlp_rule_14",dlp,chuck
"1534831763.000","dlp_rule_7",dlp,chuck
"1534831765.000","dlp_rule_11",dlp,chuck
"1534831770.000","dlp_rule_13",dlp,chuck
"1534831773.000","dlp_rule_13",dlp,chuck
"1534831781.000","dlp_rule_12",dlp,chuck
"1534831783.000","dlp_rule_5",dlp,chuck
"1534831791.000","dlp_rule_9",dlp,chuck
"1534831792.000","dlp_rule_2",dlp,chuck
"1534831806.000","dlp_rule_5",dlp,chuck
"1534831819.000","dlp_rule_18",dlp,chuck
"1534831819.000","dlp_rule_2",dlp,chuck
"1534831821.000","dlp_rule_20",dlp,chuck
"1534831825.000","dlp_rule_11",dlp,chuck
"1534831829.000","dlp_rule_13",dlp,chuck
"1534831831.000","dlp_rule_17",dlp,chuck
"1534831831.000","dlp_rule_13",dlp,chuck
"1534831838.000","dlp_rule_4",dlp,chuck
"1534831838.000","dlp_rule_20",dlp,chuck
"1534831841.000","dlp_rule_18",dlp,chuck
"1534831850.000","dlp_rule_4",dlp,chuck
"1534831859.000","dlp_rule_15",dlp,chuck
"1534831867.000","dlp_rule_4",dlp,chuck
"1534831867.000","dlp_rule_3",dlp,chuck
"1534831870.000","dlp_rule_15",dlp,chuck
"1534831878.000","dlp_rule_6",dlp,chuck
"1534831883.000","dlp_rule_13",dlp,chuck
"1534831887.000","dlp_rule_13",dlp,chuck
"1534831888.000","dlp_rule_13",dlp,chuck
"1534831918.000","dlp_rule_19",dlp,chuck
"1534831927.000","dlp_rule_4",dlp,chuck
"1534831927.000","dlp_rule_10",dlp,chuck
"1534831929.000","dlp_rule_8",dlp,chuck
"1534831934.000","dlp_rule_8",dlp,chuck
"1534831936.000","dlp_rule_6",dlp,chuck
"1534831949.000","dlp_rule_14",dlp,chuck
"1534831956.000","dlp_rule_6",dlp,chuck
"1534831959.000","dlp_rule_12",dlp,chuck
"1534831961.000","dlp_rule_6",dlp,chuck
"1534831962.000","dlp_rule_8",dlp,chuck
"1534831971.000","dlp_rule_20",dlp,chuck
"1534831974.000","dlp_rule_10",dlp,chuck
"1534831980.000","dlp_rule_1",dlp,chuck
"1534831982.000","dlp_rule_16",dlp,chuck
"1534831984.000","dlp_rule_2",dlp,chuck
"1534831990.000","dlp_rule_9",dlp,chuck
"1534831992.000","dlp_rule_4",dlp,chuck
"1534831995.000","dlp_rule_6",dlp,chuck
"1534831999.000","dlp_rule_9",dlp,chuck
"1534831999.000","dlp_rule_7",dlp,chuck
"1534832009.000","dlp_rule_6",dlp,chuck
"1534832009.000","dlp_rule_17",dlp,chuck
"1534832011.000","dlp_rule_5",dlp,chuck
"1534832019.000","dlp_rule_1",dlp,chuck
"1534832021.000","dlp_rule_19",dlp,chuck
"1534832021.000","dlp_rule_6",dlp,chuck
"1534832031.000","dlp_rule_8",dlp,chuck
"1534832040.000","dlp_rule_14",dlp,chuck
"1534832042.000","dlp_rule_4",dlp,chuck
"1534832053.000","dlp_rule_18",dlp,chuck
"1534832061.000","dlp_rule_1",dlp,chuck
"1534832063.000","dlp_rule_10",dlp,chuck
"1534832072.000","dlp_rule_12",dlp,chuck
"1534832073.000","dlp_rule_4",dlp,chuck
"1534832076.000","dlp_rule_10",dlp,chuck
"1534832080.000","dlp_rule_9",dlp,chuck
"1534832080.000","dlp_rule_2",dlp,chuck
"1534832082.000","dlp_rule_17",dlp,chuck
"1534832082.000","dlp_rule_14",dlp,chuck
"1534832084.000","dlp_rule_15",dlp,chuck
"1534832089.000","dlp_rule_13",dlp,chuck
"1534832089.000","dlp_rule_6",dlp,chuck
"1534832091.000","dlp_rule_11",dlp,chuck
"1534832091.000","dlp_rule_15",dlp,chuck
"1534832098.000","dlp_rule_17",dlp,chuck
"1534832099.000","dlp_rule_16",dlp,chuck
"1534832100.000","dlp_rule_13",dlp,chuck
"1534832103.000","dlp_rule_13",dlp,chuck
"1534832109.000","dlp_rule_2",dlp,chuck
"1534832123.000","dlp_rule_6",dlp,chuck
"1534832125.000","dlp_rule_16",dlp,chuck
"1534832126.000","dlp_rule_15",dlp,chuck
"1534832133.000","dlp_rule_9",dlp,chuck
"1534832133.000","dlp_rule_14",dlp,chuck
"1534832143.000","dlp_rule_4",dlp,chuck
"1534832148.000","dlp_rule_18",dlp,chuck
"1534832153.000","dlp_rule_20",dlp,chuck
"1534832163.000","dlp_rule_7",dlp,chuck
"1534832168.000","dlp_rule_18",dlp,chuck
"1534832173.000","dlp_rule_2",dlp,chuck
"1534832175.000","dlp_rule_19",dlp,chuck
"1534832177.000","dlp_rule_13",dlp,chuck
"1534832181.000","dlp_rule_4",dlp,chuck
"1534832191.000","dlp_rule_15",dlp,chuck
"1534832192.000","dlp_rule_3",dlp,chuck
"1534832204.000","dlp_rule_4",dlp,chuck
"1534832212.000","dlp_rule_2",dlp,chuck
"1534832218.000","dlp_rule_3",dlp,chuck
"1534832218.000","dlp_rule_17",dlp,chuck
"1534832222.000","dlp_rule_8",dlp,chuck
"1534832239.000","dlp_rule_2",dlp,chuck
"1534832241.000","dlp_rule_20",dlp,chuck
"1534832246.000","dlp_rule_16",dlp,chuck
"1534832249.000","dlp_rule_7",dlp,chuck
"1534832249.000","dlp_rule_6",dlp,chuck
"1534832251.000","dlp_rule_7",dlp,chuck
"1534832256.000","dlp_rule_2",dlp,chuck
"1534832258.000","dlp_rule_16",dlp,chuck
"1534832266.000","dlp_rule_8",dlp,chuck
"1534832266.000","dlp_rule_3",dlp,chuck
"1534832268.000","dlp_rule_8",dlp,chuck
"1534832268.000","dlp_rule_11",dlp,chuck
"1534832278.000","dlp_rule_4",dlp,chuck
"1534832280.000","dlp_rule_6",dlp,chuck
"1534832287.000","dlp_rule_14",dlp,chuck
"1534832288.000","dlp_rule_14",dlp,chuck
"1534832290.000","dlp_rule_10",dlp,chuck
"1534832295.000","dlp_rule_19",dlp,chuck
"1534832312.000","dlp_rule_19",dlp,chuck
"1534832322.000","dlp_rule_20",dlp,chuck
"1534832322.000","dlp_rule_15",dlp,chuck
"1534832326.000","dlp_rule_4",dlp,chuck
"1534832331.000","dlp_rule_2",dlp,chuck
"1534832335.000","dlp_rule_8",dlp,chuck
"1534832344.000","dlp_rule_10",dlp,chuck
"1534832344.000","dlp_rule_3",dlp,chuck
"1534832346.000","dlp_rule_9",dlp,chuck
"1534832349.000","dlp_rule_11",dlp,chuck
"1534832354.000","dlp_rule_7",dlp,chuck
"1534832354.000","dlp_rule_17",dlp,chuck
"1534832356.000","dlp_rule_14",dlp,chuck
"1534832359.000","dlp_rule_17",dlp,chuck
"1534832364.000","dlp_rule_5",dlp,chuck
"1534832364.000","dlp_rule_4",dlp,chuck
"1534832374.000","dlp_rule_2",dlp,chuck
"1534832375.000","dlp_rule_13",dlp,chuck
"1534832376.000","dlp_rule_2",dlp,chuck
"1534832386.000","dlp_rule_6",dlp,chuck
"1534832388.000","dlp_rule_9",dlp,chuck
"1534832388.000","dlp_rule_15",dlp,chuck
"1534832406.000","dlp_rule_1",dlp,chuck
"1534832415.000","dlp_rule_9",dlp,chuck
"1534832417.000","dlp_rule_15",dlp,chuck
"1534832418.000","dlp_rule_2",dlp,chuck
"1534832427.000","dlp_rule_1",dlp,chuck
"1534832428.000","dlp_rule_2",dlp,chuck
"1534832447.000","dlp_rule_5",dlp,chuck
"1534832447.000","dlp_rule_14",dlp,chuck
"1534832466.000","dlp_rule_9",dlp,chuck
"1534832468.000","dlp_rule_13",dlp,chuck
"1534832469.000","dlp_rule_15",dlp,chuck
"1534832478.000","dlp_rule_16",dlp,chuck
"1534832480.000","dlp_rule_4",dlp,chuck
"1534832485.000","dlp_rule_20",dlp,chuck
"1534832487.000","dlp_rule_14",dlp,chuck
"1534832489.000","dlp_rule_2",dlp,chuck
"1534832493.000","dlp_rule_2",dlp,chuck
"1534832494.000","dlp_rule_5",dlp,chuck
"1534832496.000","dlp_rule_18",dlp,chuck
"1534832507.000","dlp_rule_19",dlp,chuck
"1534832518.000","dlp_rule_14",dlp,chuck
"1534832528.000","dlp_rule_1",dlp,chuck
"1534832528.000","dlp_rule_4",dlp,chuck
"1534832535.000","dlp_rule_19",dlp,chuck
